model,mod,M,MEquiv,r,sampType,mhType,hpl,nIter,useForward,overlap,isFuzzed,rejuv,dimension,rep,startTime,step,checksum,putime,samptime,klerror,kl,covdiv,meandiv,entropydiv,d01,d02,d03,d04,d05,d06,d07,d08,d09,d10,d11,d12,d13,d14,d15,d16,d17,d18,d19,d20,v0101,v0202,v0303,v0404,v0505,v0606,v0707,v0808,v0909,v1010,v1111,v1212,v1313,v1414,v1515,v1616,v1717,v1818,v1919,v2020,v0102,v0203,v0304,v0405,v0506,v0607,v0708,v0809,v0910,v1011,v1112,v1213,v1314,v1415,v1516,v1617,v1718,v1819,v1920,v0103,v0204,v0305,v0406,v0507,v0608,v0709,v0810,v0911,v1012,v1113,v1214,v1315,v1416,v1517,v1618,v1719,v1820,t01,t02,t03,t04,t05,t06,t07,t08,t09,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,o01,o02,o03,o04,o05,o06,o07,o08,o09,o10,o11,o12,o13,o14,o15,o16,o17,o18,o19,o20
Finkelstein PF,finkel,200,200,1,bkf.SampleUniform,bkf.MhSampled,30,40,1.0,2.0,bkf.FuzzFinkelParticles,0.25,20,23,2019-01-24T16:29:42.216,9,5.829031346006296,8.382226613,0,,1.1332458238929457,0.6500856323800396,0.8449572500907936,-0.36179705857788746,-0.4095025840876154,0.3316016823622281,0.3360878585852874,-0.032368937893910044,1.8310681423410688,0.10017718196832437,-3.87068873026736,-0.12187280298499825,-0.7427501700615657,-0.012515508710877254,0.6990931810586696,-1.347139838417041,0.9316332439221151,0.4691982818097712,-0.15642971219642288,-0.564926643537734,0.9154675803859671,0.05697635313155258,-0.9687790301336507,-3.780713473800728,0.2799926382322804,0.08209683456700281,1.019492264476561,2.696425926478255,1.1308293088075585,0.06481480574210123,2.2454306611354804,0.40397010087165236,0.29034784500588573,0.10752925029798371,0.4713347616976658,3.410788386749488,0.7218045312926685,0.08577389132519088,0.6100938957800564,0.21892689296792647,0.2881780424258919,0.08728334003612666,0.7950579077884372,2.3708217423837543,0.0059004644767572815,0.033844443681841294,-0.05054518280111005,-0.07715861492944834,-0.001427432639727615,-0.038270258314601825,0.020646260342737813,-0.00829440290039448,0.011559695047810417,-0.022065580110600745,0.04649320449285076,-0.07526263161994255,0.01409938424024542,-0.01633150454896895,0.017264152885630477,-0.013968085620577157,0.010253695266870366,-0.013484254898669772,0.0651483297872045,-0.016380807466907305,-0.03663808815920839,0.063963223905714,-0.007659233629683971,-0.052280894320373604,0.009705883661551812,-0.0887150258342845,0.02281904707652546,-0.03597195883615639,0.08642272538520622,0.022854849815787687,0.00369240135378495,-0.002772998949677864,-0.01707566484190348,0.026889470537730782,0.0010395231850830627,-0.03562657298482744,-0.0007218632792277552,3.7241002586309024,4.658675352604598,0.37869633341756787,5.71406641959119,7.148355717871317,5.607512724400076,6.630091941157251,5.277403647128656,2.3002910250244533,-1.1525790947944188,-0.5387127731123424,3.492498007530291,5.580675039597476,-0.9809514169539623,2.729083821001187,6.3535624007512785,1.5867953455655786,-2.2617289501601308,5.016158235248414,9.65044975324579,3.3634318165782724,4.9359145543628555,0.9896153315363223,7.201777912515204,9.387505762982641,5.843842740313271,1.887674622819886,5.114444690925265,1.6260851926764641,-1.1594888755703314,0.5490378618325031,2.5054676026973635,6.781751621051115,-0.45140874209372084,6.193265488590847,5.905797667567798,2.644485708768359,-2.141616612397101,4.161499791287771,6.08276632492495
Finkelstein PF,finkel,200,200,1,bkf.SampleUniform,bkf.MhSampled,30,40,1.0,2.0,bkf.FuzzFinkelParticles,0.25,20,23,2019-01-24T16:29:42.216,10,3.926142779438131,8.524406928,0,,5.12562757046871,0.2916227995204491,5.009423589751296,-0.17541881880303506,-1.2030940172699167,0.013161572977801406,1.2923190194867678,-3.1605539532885842,-0.9998692769200002,0.36929138692280405,-0.17285167531813794,1.253249199480825,0.4200058697727389,0.10939085792897349,0.9460162401041936,-2.326936561093188,-2.1406863500039326,0.10206443981123342,-0.7388413550740243,-0.2583422600535143,-0.17150211786612912,0.17315949778583178,0.7296690859275463,2.189380238390129,0.21623771817876455,0.04183480753592968,1.0391355616728846,3.380589188946043,1.0613796757898004,0.07040232262614321,2.8243721177416785,0.24065018505219166,0.4453066001190764,0.07903040468666932,0.8993217617407216,2.790186714700103,0.9730713112232848,0.07788859285917156,1.532975320583107,0.29765707330006064,0.3261110931114872,0.12823006430578324,0.7176763319722096,3.4818298692764365,-0.0004801936160612486,0.0022021334660156534,0.003171322023353498,0.0007899925240431438,0.0010262789154894373,0.014526464015774586,-0.0017152939170662512,0.00018052553803150394,0.011760764126403832,0.018352569696611008,-0.14078156941285358,0.05960534569217283,0.0034034718833125285,-0.010569136878481988,-0.04383940439893975,0.003532087393863441,0.007671446767645837,-0.017261665623153503,0.057955753506423485,-0.017468867382506442,-0.006457419482394374,0.03456723783333654,-0.0043192953216696535,-0.15234037535018036,0.0023713288380537716,0.14693695621601865,-0.004300665723727446,0.005141393888894945,-0.05485304429233778,0.018855277278848476,-0.03810224483774952,-0.1014886064238513,0.017785263973236258,0.04116349568617923,-0.0025925839348278057,0.018859013524830652,-0.02905565499749635,-3.835348829667653,-1.6187891229564744,5.380520586567706,4.657489451126948,-5.500121362432051,3.4171433653046406,6.949738339271978,9.266060465850302,4.753385866172716,0.09190999130981015,4.300258296695257,-0.6542353694224325,-0.9552565904909995,0.2826991003707306,6.602224897163914,0.14270334566524878,1.5503572788374496,-0.6583667781991143,6.759715406471587,4.027227672465995,-5.089001142908646,-1.6017903335723052,6.541031560553044,1.865777913920624,-6.924041868699032,3.8012334343572376,7.60926210277914,10.470649129233344,5.375895888440887,0.11353186091857914,5.096867820473236,-3.041718056284178,-3.172774650492166,0.342052158792978,5.321267137134403,-0.19508924178276027,1.5534041984146207,-0.5806759806546177,7.3410478308530625,6.90797258911682
Block PF,block,8000,200,5,,,,,,,,,20,24,2019-01-24T16:29:42.216,1,-3.391232888134571,2.043952435,0,,356.6523264632659,350.86926852377337,9.59611001834239,-3.8130520788498528,-0.11009782786314748,0.31843088261455854,0.8328282854375786,-0.1155425100695524,0.6127793332438793,0.08385906321419223,-4.896573304459485,0.9679717412851563,-0.5806132492000953,0.04943714767341589,0.34531928376175447,0.4853725252306125,1.022007425012705,-0.7587776618872573,1.346512076560817,1.1182193834547451,0.43277364131682394,-0.5103835243569295,1.6258285773761925,3.6254183597047263,0.6213141527218926,0.06658549609452484,1.6061544476775775,4.820862650159459,0.2635529230853745,0.004759773091732061,0.24077162801505983,0.001949558556668749,0.02748516935170247,0.02839033196285147,0.7600201749021154,5.686128130850401,0.5027909247661796,0.2916845670454303,4.315794941360888,0.06335394300354594,0.1673606169908808,0.10351416540965196,1.2509680051423722,5.527632263073191,-0.1933316206071028,0.20597976032054097,-2.7401892206596834,0.2616898033298883,0.0,0.03300178611663889,0.013136288732876077,-0.0023142893260875304,0.027382587799357223,0.0,-0.3142786073861655,-0.24122891759493717,-0.24001115904111997,0.30520980391682184,0.0,0.06460393568471616,-0.031008277916889315,-0.28988042253933155,2.6243462059618214,-0.6656479324585676,-0.3071709482415559,-0.21214107836985904,0.0,0.0,0.0016393115870250636,-0.07419886601030466,-0.0036469487091465784,0.0,0.0,-0.1290326295392133,0.6832488971383898,-0.055930610042694937,0.0,0.0,0.04337938132697255,0.327792224766049,-0.5824499322769089,6.251322797807293,6.438674508351357,-6.172376690326161,-4.705120068023601,-4.767245003799438,1.0666601274460457,8.939315693956592,5.324722705769766,2.240523320574327,9.733040094736282,4.600638977578588,-2.0931423421848505,2.2325269466618733,-2.135447079799791,5.860657346833965,10.800674845940755,-1.572488010129801,6.199707545728422,-8.528134041619804,-8.178142277611409,5.880499020730249,6.844395114667629,-6.651916504299624,-6.504616011906724,-3.7413024795852117,1.427714838587645,8.416205697545825,6.098371525303782,2.3468936525182342,9.971739991117355,4.9907894725731765,-1.6838759669524832,2.570877175250512,-2.872422690069562,7.276997137942387,10.734813500435834,-2.4122208996928136,5.3641923782737315,-8.10032899432203,-8.454003060638827
Block PF,block,8000,200,5,,,,,,,,,20,24,2019-01-24T16:29:42.216,2,0.5247751910228162,2.079747815,0,,6.392971664668135e48,6.392971664668135e48,2.496393774203246,-59.513750501120214,-0.530492881171186,0.6443091402520527,1.6474387697401358,-4.677427651653077,-2.2607798358738815,2.439102726368715,2.2409399880813607,1.8641063091777552,1.51189710746785,-1.360146266980534,0.786000609616317,0.5590976415357026,-0.6090679562415726,-0.5254412398482637,0.9408260340995418,-1.5153149385579878,-6.530668108206208,0.4188718506048188,2.1103793415833474,3.295647003931686,0.08355341740951407,0.008135572831872122,0.017518523931508715,0.404863493586149,0.009314118442234893,0.001532604641213865,0.02868587838214108,0.010790158362573033,0.0033621269031875872,0.0015640690653377638,1.3039693171458455,0.2648987382508963,0.2557475693732698,0.6007246036517477,0.6283095375174741,2.8904150089795217e-42,2.1875820839456727e-41,6.774479251930794e-43,4.0210981448054447e-41,9.273763669189664e-41,0.01362298985204914,-0.010823640117138057,0.08326981558824546,-0.06075273372300146,0.0,-0.004438795963864201,0.017484217591183664,0.005954226100834068,0.0020264477545102657,0.0,0.5855801443591114,0.24512938867845277,-0.38925650794622535,0.534442294817152,0.0,-7.95173757676033e-42,-3.849629682960611e-42,-5.219262487244539e-42,6.106606564652023e-41,-0.03188203600797116,-0.05506660511296765,-0.01221792824801892,0.0,0.0,-0.002983675896240785,0.009748739298398113,0.0035428141516029798,0.0,0.0,0.5582556390634568,-0.38880875028128303,-0.36942401246740275,0.0,0.0,1.3993197118318502e-42,2.9658848425147185e-41,-7.926194865627849e-42,-0.44722325258110396,-0.12502397710105795,-1.4723582764405503,4.502465061571979,10.793700301598522,-0.056228648865211464,2.717623333496401,-3.191275191547087,-0.21615576602974457,5.043151372766051,7.043135915562494,0.42478107521754616,5.380175393367599,6.737608508879518,2.3814817434892186,8.00510064857743,11.100810184225685,-3.3887257289819552,3.2961471700383234,-2.152322852283614,-0.5553563344640695,-0.36981863189147,0.4111941396554615,4.454251338607439,10.996526592723646,0.16131595419628975,4.4044002731861145,-4.220630470744747,-0.5387058530629361,5.110306892765156,6.083113604754091,-0.39959685700323067,6.248323131773344,6.687358777897527,2.6208758811214157,7.462811825323297,10.340832293570118,-3.4748455898669963,3.248845658453356,-1.3698829809334727
Block PF,block,8000,200,5,,,,,,,,,20,24,2019-01-24T16:29:42.216,3,10.603210553083187,2.149459884,0,,9.078659992582599e33,9.078659992582599e33,0.005046293699839086,-51.63014829026573,2.7990737073404732,7.465374531553056,-3.725568837282069,-1.6397327094496168,1.392449191444241,-0.4664483805957458,-2.187698216180266,3.6533321866917086,9.327036560041751,1.3211781851368687,1.2110924375536225,1.3380926581219377,1.646117329280937,0.6099796047375854,2.2497155734857044,-0.623135877218866,2.568348958856479,1.87858214718861,1.5872618437694677,-11.302704967305363,3.0914992067362493e-6,2.3192316826460296e-6,1.591200974478006e-5,5.245052567199098e-6,7.715094401758283e-6,2.7017421158801457e-30,2.2757195048509554e-30,2.836276000209782e-29,1.2176933094710429e-31,7.62073596485472e-31,6.438431860696285e-6,7.8362936079599e-5,1.6823015217986846e-6,2.9555725164548792e-5,2.0231911968921888e-5,0.00016611660380132093,0.0022018576519348175,0.0005872222060660379,4.6733093349378826e-5,9.197756810421366e-5,-1.2060536656643467e-7,4.470635829723068e-6,7.1273526828709115e-6,5.0443378584795545e-6,0.0,-2.0863829482262174e-30,8.006007546547021e-30,1.8333258859909934e-30,-3.035900068012421e-31,0.0,1.996533490841766e-5,5.565686833724256e-6,-2.8251143290445472e-6,1.9831493612784457e-5,0.0,0.0005460182015020482,0.0010825789020817579,1.8925779724201254e-5,1.0498349969527997e-5,-1.1811260684696335e-6,2.166530467788714e-6,9.590428914550256e-6,0.0,0.0,-6.945639443214323e-30,5.245993921150124e-31,-4.632918080464598e-30,0.0,0.0,1.216388363210015e-6,-3.412051396834852e-5,-1.844606212238521e-6,0.0,0.0,0.00023263744582773294,7.121758064568411e-5,-0.0002153418619007197,0.09669422615699706,-2.9544220831294843,4.063688630521088,-0.7030850254641688,3.524913748343552,7.93929844965589,6.326427282715177,0.16613702887678788,-9.497366872658677,3.4743974188278677,2.868669271905498,1.0733520753195693,5.949037523683379,3.3317565862720717,0.16105371895829218,5.55981204466764,4.023139123681076,-2.7682427423178764,0.844586335710672,12.159223112068291,0.2305554493637772,-2.580985835401042,3.3749101488601836,-0.9427336494609275,6.557072050173421,7.710890679205289,4.439551288870449,0.46985963543940457,-9.766289374817848,3.0321749543086223,3.2972542705890673,-0.3908755087456717,6.09056016099279,3.3979378051042586,-1.4802396170667287,6.0587427600428,4.656209497918807,-2.554672648103284,-0.33592926781372046,12.264586542818057
Block PF,block,8000,200,5,,,,,,,,,20,24,2019-01-24T16:29:42.216,4,2.070758381179812,2.108312802,0,,91147.79745161904,91165.33365292847,0.012495987354628129,-17.54869729677312,2.1283419108007324,4.970223114948544,9.969392870562727,-4.608971599027617,-8.362013810365584,-7.324967007737028,-1.2614268400499784,1.73716124728346,4.715317711178654,7.0118613370102585,-4.675082898431782,-6.230630509584138,-4.591570268663565,8.204955534856891,-5.241810588822051,-4.253629178553207,-4.43055351993833,-2.4968784214666773,-1.277092206245288,-5.012130732850744,0.0002994721514095861,5.637283530029356e-5,8.151462531631237e-5,0.00035817795758806906,0.00035454802121281145,0.00011459748686404935,5.811433520028208e-5,4.738687033012539e-5,8.005987941226545e-5,3.5765513352726356e-5,0.002282727562113763,0.00021542474040048618,0.00032650731566859377,0.0001451729349401459,0.00014060382175565983,0.0001363543030710828,0.00015729111367735528,6.806373374097063e-5,0.00017571670857301777,0.0007581042143287147,-7.072840223221415e-5,5.287458146701122e-5,-0.00013834057876327866,-0.00027926305597555256,0.0,-5.425554683081739e-5,1.0735143750395803e-5,1.7135750562742113e-5,1.5171145682856123e-6,0.0,-0.0006669015864981907,0.00025587192889073204,-0.00011407266462236906,9.122834320999641e-5,0.0,0.00013982430914829622,-3.0859550367363036e-5,-9.797969975665349e-5,0.0003560018897963237,-0.000111504921134755,-5.164524721604338e-5,0.00016204799515781752,0.0,0.0,-4.526596427605427e-5,-4.8261385016621975e-5,3.257598693813243e-7,0.0,0.0,-0.0007629164122870946,-0.00011835268977107886,-6.961691270268567e-5,0.0,0.0,-4.686649224909521e-5,1.5622516434640837e-5,-0.000201694397875957,-2.545888467926469,-3.0140125938553384,0.5991507388376055,5.256144025094423,6.0985592653086735,6.671575086673847,1.4499386913436514,-3.000052203326472,3.146096784738383,3.201987065939739,3.1931499994464048,7.471155333370602,8.185023741172218,-1.4402257593079686,2.6424081935049886,6.974159323776348,7.097227081863465,6.751642214586682,7.190417963719352,2.7331736120550096,-1.9256964422553997,-2.578983142995136,1.7149691112805954,6.366312147221654,7.798741047309378,6.925649020054278,3.2826086033351443,-2.558453609385591,2.8826438100133442,2.9236744907718606,2.069579731628754,6.850740253234741,8.670993662725461,-1.629779036891432,4.785032796324734,6.350672022137401,6.1154314192562484,6.903906857192581,8.255424000837518,1.862594820443798
Block PF,block,8000,200,5,,,,,,,,,20,24,2019-01-24T16:29:42.216,5,3.5888218086606125,2.439739351,0,,145110.19155384976,145123.52428364506,0.28830344243470024,-13.621033237736077,9.741049426766825,-5.119904898187529,-6.504795047195209,3.4742974253215206,4.85324426358273,7.099489236957243,-4.478774011643793,-5.310759206154945,1.0288453726435083,-3.256156115916497,3.9884784178987207,5.122273671598149,-5.500788752194149,0.16793006296544988,-0.6925608934821579,6.9015220404820585,9.89299502574777,1.8549052089327345,-12.5388087215745,0.9875622399926871,0.01737097579576038,0.008220150352841661,0.002291882338496823,0.0001472714221822723,0.016111419916777194,0.0003078057592283919,6.270285084432537e-5,0.0002462198365333076,9.856307216934066e-5,0.00017455348810774396,0.023954813054948416,0.03727245163390533,0.021519460548329934,0.0017010458366020214,0.003950399658766425,0.0010898679283314653,0.0014547917069348654,0.006628656876211389,0.0034148420217736024,0.00460763841481872,0.01111915927813156,-0.003925958274043765,0.0002396737052857033,-0.0007584398141839552,0.0,-0.00011805692369743928,9.90322160569623e-5,-1.626031919576417e-5,8.212493594816207e-5,0.0,-0.029780107353138015,0.027442770856070064,-0.000226872694948495,0.001599511788950305,0.0,0.0008031761355237369,0.0016514330574697205,0.0020253221065336317,0.00347423360472529,-0.005717568834348251,-0.0002752231370443335,-0.004209876410672855,0.0,0.0,-0.00027377229297699144,3.954536073084593e-5,-0.00017411519283600045,0.0,0.0,-0.02210243386666582,-0.001400599759632798,-0.005413030598283968,0.0,0.0,-0.00036706795616282996,0.0020563086475678615,0.004234313879982877,-2.5116017005783737,4.106896837715501,4.878821077686275,-2.9770529171210116,1.6226468374591256,1.3478176498624568,3.6563607752063807,10.032829083096983,1.6596237547508734,3.4646014644338834,-0.21964169273351722,1.9299162668162784,2.661159844582037,5.18871634980765,4.698536180805483,-3.7017183748158193,-0.4120490611824024,-0.0946358022456867,10.705835584733364,2.7708189292864063,-2.9794252685965015,3.8903295196606513,5.157199655319097,-1.3014464829637484,0.7372681044617279,1.3278326303860009,3.5318210812903725,9.314306722814022,1.449911944795053,3.656296738174299,-0.8701865652826145,0.8000503721009748,2.540793277721025,5.42357064196151,5.212743413124173,-3.5133115735038594,1.0643091166806153,0.11235447343034015,9.713892364018216,0.7774184150980017
Block PF,block,8000,200,5,,,,,,,,,20,24,2019-01-24T16:29:42.216,6,3.8252357523809133,2.206843965,0,,7.093916997587255e25,7.093916997587255e25,1.2169799480747576,-25.04625440715298,-2.038648435035518,-1.1170889634151955,3.9837268681975537,4.005342255447625,-2.2513667361153247,-3.8263636160122854,1.8660739565397533,-5.294656685412717,-3.1577585468890508,0.16341581295341928,-0.6612858314746104,4.755642990986761,-1.3371855221767592,0.1652510019590503,0.7164289521807605,0.5654069848464971,4.076326411821214,-0.9023146617426199,1.6620893384878912,1.9038432792714426,0.019906062222166624,0.024558746034985177,0.03683034564770046,0.5585961817594027,0.2494925352750361,0.008251248016569844,0.05809212207325617,0.11908856134129317,0.04372370401456144,0.036057346406975437,0.25157430709292566,0.10336539776271758,0.09042144824636773,0.009627683344474128,0.8963686936088415,2.304246500008498e-10,8.483943417493013e-12,5.384930403076841e-10,8.232536755519695e-11,2.182493046356034e-12,-0.011765963514719337,-0.007337133784357956,0.13316820589713646,0.36759411177882,0.0,0.001675286061286271,-0.004783829545754531,-0.032620915523572824,0.01149912186593581,0.0,-0.013834773049908376,0.06038872326269812,-0.008901356870327006,0.02913111696815096,0.0,-4.421436070555585e-11,6.759100890410857e-11,-2.1055079546088613e-10,1.340427328218866e-11,0.0047030964553922555,-0.059792175404807524,0.09196544926039872,0.0,0.0,-0.03001550550830448,-0.006345196000348758,0.030512202054184267,0.0,0.0,-0.11055247446040563,-0.01711820283192416,-0.014128496328289736,0.0,0.0,-3.5225285001085403e-10,-2.642808657777582e-11,-3.428202613532937e-11,5.253592166181968,6.471202118980495,1.6038740384749222,-1.93056285469994,2.3202036191847104,13.065266565869804,7.800563980896491,0.4826603709651115,2.899013345840352,0.0870278726040974,3.2900425441219494,-0.4473747444488616,2.5540249007087086,4.613075464566931,3.6110529420949202,3.9944833351896705,4.218091569790846,-0.23133534755615923,-1.7548943755400765,3.365832782072232,6.113663519106307,5.924997163804926,2.2191692611802063,-0.889247881729365,0.9508875390543605,13.019893935390638,9.918144521426875,-0.14406216863644916,2.150945976191245,0.02419069591238235,3.3297047221775236,-1.298362946786364,2.985908770290602,5.002734432972217,4.539817493991125,3.0988760653618868,3.6567194625724384,-0.2660486943659274,-2.2760843690973296,4.5999536452812455
Block PF,block,8000,200,5,,,,,,,,,20,24,2019-01-24T16:29:42.216,7,2.1924836815069915,2.158182419,0,,2.6420060445178676e8,2.6420061399686432e8,1.3556819498704393,-10.900759515417793,-1.427269601449398,-0.8547551651314809,-0.18773924000653874,3.3236603731731478,3.656945409286389,1.4872749875862816,0.44751290526906784,-5.111990325058163,3.96912918698401,3.086860025705125,0.7425372785059332,-0.8900032008535934,4.5677280805606735,0.8950955348548364,2.6344522512071866,0.14889552117139893,0.7661593985015855,0.6447417296040547,4.157588492804123,1.6109004191086993,0.08031872814011318,0.033180680636968385,0.09626202777628962,0.14718466663517152,0.09490405320893211,0.0029649132122519808,0.00021417436317659313,0.0005021850130735772,0.00046350351282618715,0.00040275211442867686,0.005942788567348803,0.03296626856117879,0.006576083747142687,0.00028029534440784763,0.006987929256348697,0.1821905797625085,0.12327357722143445,0.15034715331875195,0.15462965956781224,0.8314338680550843,-0.04035233844770459,0.014238734415160107,-0.10708654758802043,0.07166051469318084,0.0,-0.0007968688097583646,-0.0003277590440108878,-0.0004817884068102812,-0.00043197978410334966,0.0,0.0054816487736851095,-0.012848394019388604,-0.000630781897658057,0.0008469763730305631,0.0,0.08751575683674234,0.057121063489523866,-0.12749541731292424,0.33484095763578076,0.006093461045906312,0.005094483709150532,-0.0469694124994861,0.0,0.0,0.0012196069620141155,0.00031387469090682823,0.00044948048767811316,0.0,0.0,-0.0028425363050632564,0.0004012228727799764,0.002199792014212092,0.0,0.0,0.014682136984356173,-0.09940276355193081,-0.30936377364501944,-0.4536717013839904,2.0045392016448274,3.6823475469279745,7.039298167432575,-5.324975508526267,0.946949136847177,-3.2936073512047788,4.456359351006695,2.3026803457695513,-4.88941717597393,-1.7858665355962555,9.238014953870277,-2.1587431117530644,3.64066664523148,1.3609873428829875,2.8343831974923073,8.762422249265681,3.4052148276281238,-1.5073930843231673,2.854453543913133,-0.7013906710299811,1.7090192079436315,2.625597947225234,9.388731062823743,-3.960394846921351,1.1573038902576274,-2.9918139058796456,3.8378231715259625,2.9635715674240184,-4.761310086552981,-2.086677384562316,6.877839349610715,-1.407934065289122,3.689281218183088,2.2997980642837637,2.50015193743712,9.560194014031032,3.347064211850676,-2.301058794931492,1.6455092304046033
Block PF,block,8000,200,5,,,,,,,,,20,24,2019-01-24T16:29:42.216,8,6.002573041445839,2.384605009,0,,9.450009582165416e22,9.450009582165416e22,0.14688761183639873,-33.91832580640986,-4.274365350817931,1.8719330350313026,-2.5461013956654543,-4.015237551715149,-1.2942748523982959,0.19413269854713633,-0.4123460834135715,-2.0991864029829475,1.792380769429169,2.504495074695544,3.163372028232546,2.4727944581541954,-1.8494559634144552,-0.41524710686765687,8.519703392811811,5.5927072175035075,-3.946640884485943,-3.7261712472524837,4.884983498936519,0.35098292033242995,0.000303265983110375,0.0007953039023819496,0.00029420039489136705,0.0008439384514906128,0.0011778478580638527,2.651127648176196e-9,3.026896441324717e-8,3.3973936075511124e-8,5.584077247366449e-10,2.0157803007430087e-9,0.0013664887363956423,0.01963180547447548,0.0003110400258510184,0.003428512934480578,0.02362727098716039,6.313990846863693e-15,2.5754616602517737e-16,1.0409958427756375e-14,3.1505176237763453e-14,2.923074553260247e-14,2.163428348767357e-5,0.0001540347417958663,8.735926278584175e-5,0.0009767650959868336,0.0,-8.940874172321622e-9,3.206479561147222e-8,-4.261451990633925e-9,1.0483808126347123e-9,0.0,0.0051613922141601504,-0.0017596447124310938,-0.0007701979332592088,-0.008923497763056674,0.0,1.2538203040007385e-15,1.598332353627199e-15,-1.8108069343649133e-14,-3.031505371746586e-14,7.98543925538858e-5,-0.000576443200861815,3.3713574163371647e-5,0.0,0.0,-9.471683646919134e-9,-4.028716114831978e-9,-8.11460471265408e-9,0.0,0.0,-0.0004244458425005371,0.008194167530084819,0.0022401105855429948,0.0,0.0,8.102205565713878e-15,-2.7715577090283194e-15,1.741278909083918e-14,7.346897108176622,1.470079600112303,4.329661888100105,4.20499835014818,3.0366165465064183,6.246344231671069,6.141617945816289,-1.9389208313977364,2.655337951217091,2.477864616128827,1.2377335624371841,1.2594202375399361,0.4547003808179612,6.664256910757326,-0.9125862645633239,-3.335153401995551,0.9344693002202004,7.092735149682215,3.932546313390075,5.131780366265267,7.494766912792335,1.717554197545033,3.2212993455643137,1.103943750929254,2.972203450795654,6.329557525032597,6.4562788793697825,-2.064721385618882,1.6861375251709094,2.066332036034469,0.1714077821182931,1.1690514890535413,-0.5996342969842439,6.7379241877988045,0.2272997012672332,-3.6775312132308713,0.2645991081414648,7.535553686314126,3.370676817098542,5.312389424972207
Block PF,block,8000,200,5,,,,,,,,,20,24,2019-01-24T16:29:42.216,9,5.829031346006296,2.093185663,0,,2.662357981597268e155,2.662357981597268e155,0.019640042818449107,-48.87201314175321,0.6131207951076529,2.5309364273942663,-1.1673489648386324,-7.866438306411584,-4.708453580091046,-1.845638344173719,-4.350967745726946,-3.2053972446771506,4.638751083429853,-1.1564118122052833,-1.2259232320626985,-5.07640068663518,3.1523688551997244,1.4250638062702514,-1.0980510125887029,-2.9589187570411064,4.961181069487679,-1.1974733212696744,-3.035517455522939,-9.482370914457237,3.4666682253832233e-149,9.729200804739406e-149,2.0717566041205196e-149,8.455015123382009e-149,2.725165444047572e-149,1.01951793931705e-5,0.00980403405123635,0.0002680819359853372,0.00022471238686755574,0.0007001474310359429,0.003959630910912244,0.00020545198588433255,0.0008725108864352477,0.0004694570761646274,0.0013391158085943212,0.009839388048200969,0.004598160716320306,0.004184425192409886,0.0034488595108715598,0.0003555275293378733,5.807573499260658e-149,-4.489602961548985e-149,4.18529954611115e-149,-4.800136854201189e-149,0.0,-0.0002984178546251751,0.0016178022012798526,-0.00024440009005625394,0.0003954727901862637,0.0,0.0009008734131173849,-0.0004228697310632326,-0.0006400006387157995,-0.0007928735405512818,0.0,-0.006553212031664186,0.00408556946732045,-0.003463486143561854,-0.001027275221403509,-2.679942577093379e-149,-9.069759505157328e-149,-2.3761058675755905e-149,0.0,0.0,-4.931930670890377e-5,-0.001480851376553431,-0.0004320536726405202,0.0,0.0,-0.0018587137394877496,0.0003101375748851654,0.0010809185022358598,0.0,0.0,-0.006343060121655207,-0.0028030854712285565,0.0009330483800334942,3.7241002586309024,4.658675352604598,0.37869633341756787,5.71406641959119,7.148355717871317,5.607512724400076,6.630091941157251,5.277403647128656,2.3002910250244533,-1.1525790947944188,-0.5387127731123424,3.492498007530291,5.580675039597476,-0.9809514169539623,2.729083821001187,6.3535624007512785,1.5867953455655786,-2.2617289501601308,5.016158235248414,9.65044975324579,3.3634318165782724,4.9359145543628555,0.9896153315363223,7.201777912515204,9.387505762982641,5.843842740313271,1.887674622819886,5.114444690925265,1.6260851926764641,-1.1594888755703314,0.5490378618325031,2.5054676026973635,6.781751621051115,-0.45140874209372084,6.193265488590847,5.905797667567798,2.644485708768359,-2.141616612397101,4.161499791287771,6.08276632492495
