model,dimension,rep,steps,nfp,nfapf,npf,nIter,numMhAccepts,kl,covdiv,meandiv,entropydiv,histPerLoc,sampType,runtime,errorType,sqerr,mhType
particle,25,4,4,80,32,160,1,0,3.3825296074852007,0.0057997122557157665,3.143238353116261,0.23349154211322432,0,none,0.001693137,,3.471794230842252,none
franken,25,4,4,80,32,160,1,0,1.8628630168948097,-0.06657001910732058,1.5001400203884456,0.42929301561368477,0,none,731321e-9,,2.859734094104567,none
ideal,25,4,5,80,32,160,1,0,0.005880764119834011,0.016795490458283435,0.0030793616201222535,-0.013994087958571676,0,none,,,2.4466979081540288,none
particle,25,4,5,80,32,160,1,0,4.627572215576747,-0.20965642618660774,4.280214362467721,0.5570142792956333,0,none,0.00137979,,3.769170519686174,none
franken,25,4,5,80,32,160,1,0,4.359888671713907,-0.2009273357392238,3.9660205558805552,0.5947954515725756,0,none,560499e-9,,3.463564724502094,none
ideal,25,4,6,80,32,160,1,0,0.007225561981008119,0.0006266558229385821,0.004570001206242064,0.0020289049518274717,0,none,,,2.8919771247321826,none
particle,25,4,6,80,32,160,1,0,2.1294202026284306,-0.002258271675041751,1.8333716864799534,0.2983067878235188,0,none,0.001456368,,3.154669600868502,none
franken,25,4,6,80,32,160,1,0,2.769473494300197,-0.09971066618998449,2.389750726811379,0.47943343367880203,0,none,513087e-9,,3.422418600664029,none
ideal,25,4,7,80,32,160,1,0,0.006136712147479326,-0.0034519856419413797,0.0028402824676464584,0.006748415321774247,0,none,,,2.2276983982466207,none
particle,25,4,7,80,32,160,1,0,5.224663253954253,-0.11112929491159843,4.8835250487736985,0.4522675000921532,0,none,0.001664736,,4.105496773539905,none
franken,25,4,7,80,32,160,1,0,2.342214790012443,-0.025674265202982716,1.9255327690918898,0.4423562861235353,0,none,75536e-8,,3.4907503352959237,none
ideal,25,4,8,80,32,160,1,0,0.003724912957457286,0.004994821174451991,0.0013188804413013025,-0.002588788658296007,0,none,,,2.494101984154107,none
particle,25,4,8,80,32,160,1,0,3.9527463044994757,-0.01403677231170053,3.6602717017677273,0.30651137504344966,0,none,0.001738105,,3.996776823395499,none
franken,25,4,8,80,32,160,1,0,4.8152793903791,-0.16691574395253034,4.3588349176117775,0.6233602167198542,0,none,0.003079829,,4.663459378946392,none
ideal,25,4,9,80,32,160,1,0,0.004728467019330521,-0.00018539767900102588,0.0022713479100358227,0.0026425167882957244,0,none,,,2.413322028494937,none
particle,25,4,9,80,32,160,1,0,4.29352440621215,0.061858427566711394,3.998984468393285,0.232681510252154,0,none,0.00171614,,3.7168958580006333,none
franken,25,4,9,80,32,160,1,0,4.820332022072562,-0.29242222600056855,4.417359791496768,0.6953944565763627,0,none,656782e-9,,4.148376910656963,none
ideal,25,4,10,80,32,160,1,0,0.006623966649601855,0.019512772150027752,0.003939145584074208,-0.016827951084500106,0,none,,,2.4318110876987973,none
particle,25,4,10,80,32,160,1,0,9.084248539427318,-0.21443628084401864,8.80485259850492,0.4938322217664182,0,none,0.007982174,,5.720278598467739,none
franken,25,4,10,80,32,160,1,0,3.270977684663145,-0.09283895550362156,2.894966706159256,0.46884993400751046,0,none,0.001231364,,4.163949895931464,none
finkel,25,4,2,80,32,160,40,40185,0.5512935750805648,-0.10377304194758549,0.42859742255897554,0.22646919446917474,3,bkf.SampleUniform,1.593425067,,1.8694702971968176,bkf.MhSampled,true
finkel,25,4,3,80,32,160,40,39989,0.6500416751177738,-0.0570305670012953,0.5408906667453122,0.1661815753737569,3,bkf.SampleUniform,1.474467801,,2.5461954085805,bkf.MhSampled,true
finkel,25,4,4,80,32,160,40,37117,0.6519726377567356,-0.1642581140539282,0.5183361618566373,0.2978945899540266,3,bkf.SampleUniform,1.456644746,,2.819752915804,bkf.MhSampled,true
finkel,25,4,5,80,32,160,40,35834,1.4036772766020078,-0.2371458158589847,1.2617060639185542,0.3791170285424382,3,bkf.SampleUniform,1.460579894,,3.2216656780423776,bkf.MhSampled,true
finkel,25,4,6,80,32,160,40,35787,1.7598592198530665,-0.29201493473486584,1.5668130288783926,0.48506112570953985,3,bkf.SampleUniform,1.397824572,,3.6124219195733245,bkf.MhSampled,true
finkel,25,4,7,80,32,160,40,31481,0.8490546241442329,-0.21050081779680246,0.606005261483676,0.45355018045735934,3,bkf.SampleUniform,1.425263617,,3.326936367403266,bkf.MhSampled,true
finkel,25,4,8,80,32,160,40,30019,0.8733034093979186,-0.37623164840681,0.6064406740170334,0.6430943837876949,3,bkf.SampleUniform,1.444300739,,3.608487049226695,bkf.MhSampled,true
finkel,25,4,9,80,32,160,40,31673,0.6617218135374959,-0.3910053522220853,0.4288252772003744,0.6239018885592068,3,bkf.SampleUniform,1.446397308,,3.4100080851609604,bkf.MhSampled,true
finkel,25,4,10,80,32,160,40,34360,0.7096046326921279,-0.33861101445668784,0.4937232969159229,0.5544923502328928,3,bkf.SampleUniform,1.461492859,,3.415041288643331,bkf.MhSampled,true
finkel,25,4,2,80,32,160,40,43502,0.2941771783616331,-0.18325695974472272,0.16456918179577676,0.3128649563105791,9,bkf.SampleUniform,1.607852122,,1.9057100655199715,bkf.MhSampled,true
finkel,25,4,3,80,32,160,40,42743,0.5039064898069057,-0.23824519121796883,0.32806148457467066,0.41409019645020373,9,bkf.SampleUniform,1.682989141,,2.6754571308983115,bkf.MhSampled,true
finkel,25,4,4,80,32,160,40,41654,0.7097083468353054,-0.19563734128717553,0.48041292215943016,0.42493276596305085,9,bkf.SampleUniform,1.575019608,,2.927647273333999,bkf.MhSampled,true
finkel,25,4,5,80,32,160,40,39742,0.9076751375821299,-0.2451962295384947,0.6722783331481801,0.4805930339724443,9,bkf.SampleUniform,1.591044551,,3.5597357836186005,bkf.MhSampled,true
finkel,25,4,6,80,32,160,40,43089,0.7110832509115149,-0.38230720245595373,0.5461077857922414,0.5472826675752275,9,bkf.SampleUniform,1.517746814,,3.984662381324096,bkf.MhSampled,true
finkel,25,4,7,80,32,160,40,40753,1.2060203777131804,-0.35534160761919326,0.9913577609532984,0.5700042243790752,9,bkf.SampleUniform,1.511033551,,3.7216780129341833,bkf.MhSampled,true
finkel,25,4,8,80,32,160,40,41857,1.8372287504035762,-0.3432281240737244,1.6527500638037864,0.5277068106735141,9,bkf.SampleUniform,1.556603396,,3.5712623042121137,bkf.MhSampled,true
finkel,25,4,9,80,32,160,40,42784,1.5954006494754491,-0.2963753624436267,1.3798089463041843,0.5119670656148914,9,bkf.SampleUniform,1.532691658,,3.1194711052251476,bkf.MhSampled,true
finkel,25,4,10,80,32,160,40,44209,0.9421133630280383,-0.3467759911616116,0.7310828723999367,0.557806481789713,9,bkf.SampleUniform,1.559930985,,3.424466801460146,bkf.MhSampled,true
finkel,25,4,2,80,32,160,10,6128,0.35795926812986334,-0.04195565529050599,0.26439323067979503,0.1355216927405743,3,bkf.SampleUniform,1.252561972,,1.8295408253792822,bkf.MhSampled,true
finkel,25,4,3,80,32,160,10,4953,0.704750961399419,-0.0857804630350475,0.6169562499822074,0.17357517445225892,3,bkf.SampleUniform,1.346545481,,2.397885526549776,bkf.MhSampled,true
finkel,25,4,4,80,32,160,10,5275,0.7263862652603443,-0.08134781511170194,0.6298016143763584,0.17793246599568785,3,bkf.SampleUniform,1.496375173,,2.3604612850624727,bkf.MhSampled,true
finkel,25,4,5,80,32,160,10,5027,1.3609559021820674,-0.12457931361918906,1.258465183642484,0.22707003215877253,3,bkf.SampleUniform,1.255856807,,2.5638851694344122,bkf.MhSampled,true
finkel,25,4,6,80,32,160,10,5016,1.2920297062540338,-0.13397483628922738,1.1609741086805552,0.2650304338627062,3,bkf.SampleUniform,1.299161268,,3.6931968083412725,bkf.MhSampled,true
finkel,25,4,7,80,32,160,10,5176,1.4597826295421852,-0.14184315669331374,1.308153773667006,0.29347201256849303,3,bkf.SampleUniform,1.316010687,,3.566113279738677,bkf.MhSampled,true
finkel,25,4,8,80,32,160,10,4993,2.213401670720833,-0.21486358251072604,2.049663419635898,0.37860183359566124,3,bkf.SampleUniform,1.287674374,,3.778896824962085,bkf.MhSampled,true
finkel,25,4,9,80,32,160,10,5031,0.9767822851294656,-0.13651665997490287,0.8099420142073911,0.30335693089697735,3,bkf.SampleUniform,1.320480245,,3.284523533224809,bkf.MhSampled,true
finkel,25,4,10,80,32,160,10,4942,0.8672928316460631,-0.18721240219614013,0.7362375624173481,0.318267671424855,3,bkf.SampleUniform,1.296376191,,3.07644923873661,bkf.MhSampled,true
finkel,25,4,2,80,32,160,10,6022,0.4563998910550781,0.02802147837650129,0.34532249424317146,0.08305591843540533,9,bkf.SampleUniform,1.369303597,,1.8335980987160574,bkf.MhSampled,true
finkel,25,4,3,80,32,160,10,5368,0.9167738242039951,0.0026176937233367836,0.8330581177445634,0.08109801273609503,9,bkf.SampleUniform,1.302132796,,2.3560242846851063,bkf.MhSampled,true
finkel,25,4,4,80,32,160,10,5945,1.517747119752507,-0.090903784485272,1.3953798664985344,0.21327103773924494,9,bkf.SampleUniform,1.325615236,,2.3969017707305578,bkf.MhSampled,true
finkel,25,4,5,80,32,160,10,5564,2.1317401422350124,-0.14909381002883704,2.009914467965664,0.27091948429818563,9,bkf.SampleUniform,1.490782581,,2.7722857537816976,bkf.MhSampled,true
finkel,25,4,6,80,32,160,10,6207,1.3506875434816152,-0.10247063393149261,1.242995760385731,0.2101624170273768,9,bkf.SampleUniform,1.343969581,,3.402812925796403,bkf.MhSampled,true
finkel,25,4,7,80,32,160,10,5258,1.9161252325544704,-0.1828207669618277,1.769101711334216,0.32984428818208217,9,bkf.SampleUniform,1.314938315,,3.5055078568338787,bkf.MhSampled,true
finkel,25,4,8,80,32,160,10,5639,2.2257703860635782,-0.0911097715927501,2.07245225081485,0.24442790684147825,9,bkf.SampleUniform,1.276301509,,3.3851227710957077,bkf.MhSampled,true
finkel,25,4,9,80,32,160,10,5248,1.525427493105823,-0.20869861179732907,1.3800862121669446,0.3540398927362075,9,bkf.SampleUniform,1.353801429,,3.1708790414651866,bkf.MhSampled,true
finkel,25,4,10,80,32,160,10,5057,0.8574289583878658,-0.130657159701617,0.7291225737105245,0.25896354437895847,9,bkf.SampleUniform,1.29697929,,3.2305038975676093,bkf.MhSampled,true
finkel,25,4,2,80,32,160,5,1925,0.4296159278941737,-0.1360966931729254,0.36094344442395965,0.20476917664313946,3,bkf.SampleUniform,1.26120157,,1.672304961520983,bkf.MhSampled,true
finkel,25,4,3,80,32,160,5,1720,0.8795967963235263,-0.18791406192609494,0.7706500806017198,0.29686077764790164,3,bkf.SampleUniform,1.266576776,,2.4854376943318592,bkf.MhSampled,true
finkel,25,4,4,80,32,160,5,1772,0.6500136124508481,-0.2209842566923489,0.5646044432591681,0.30639342588402896,3,bkf.SampleUniform,1.3004061,,2.4851408546270615,bkf.MhSampled,true
finkel,25,4,5,80,32,160,5,1510,1.2854603813954186,0.1915889536013306,1.0939399586686518,-6853087456371726e-20,3,bkf.SampleUniform,1.282276755,,2.6290389501126317,bkf.MhSampled,true
finkel,25,4,6,80,32,160,5,1583,0.8895994947250051,-0.014378626567139091,0.7696673981444493,0.134310723147695,3,bkf.SampleUniform,1.410814579,,3.3197571588577284,bkf.MhSampled,true
finkel,25,4,7,80,32,160,5,1866,1.403604214984925,-0.12933737488655733,1.295338279954625,0.23760330991685732,3,bkf.SampleUniform,1.280176624,,3.3208436477294305,bkf.MhSampled,true
finkel,25,4,8,80,32,160,5,1555,1.8714654669480926,-0.12191657566513847,1.7424646502410222,0.25091739237220895,3,bkf.SampleUniform,1.299437935,,3.615044756184775,bkf.MhSampled,true
finkel,25,4,9,80,32,160,5,1606,1.0553086617732022,-0.043693284942047744,0.9326902094190548,0.16631173729619506,3,bkf.SampleUniform,1.277176917,,2.9342009976189742,bkf.MhSampled,true
finkel,25,4,10,80,32,160,5,1515,0.8353311032634702,-0.15659263758241712,0.7242429054712954,0.2676808353745919,3,bkf.SampleUniform,1.301858412,,3.0269283682486026,bkf.MhSampled,true
finkel,25,4,2,80,32,160,5,1818,0.4653801791514522,-0.07323878305631543,0.39436147096793267,0.14425749123983497,9,bkf.SampleUniform,1.287858167,,1.7826655216238554,bkf.MhSampled,true
finkel,25,4,3,80,32,160,5,1854,0.8467660391498331,-0.0649085474659079,0.7178678095413629,0.1938067770743782,9,bkf.SampleUniform,1.302393909,,2.544144738629735,bkf.MhSampled,true
finkel,25,4,4,80,32,160,5,1891,1.0262402320340935,-0.08303410610535636,0.9368657573903603,0.1724085807490897,9,bkf.SampleUniform,1.309645585,,2.5639624955254146,bkf.MhSampled,true
finkel,25,4,5,80,32,160,5,1705,1.5941255065278424,-0.00659417623488795,1.4896916191003247,0.11102806366240535,9,bkf.SampleUniform,1.352049608,,2.5712146300387757,bkf.MhSampled,true
finkel,25,4,6,80,32,160,5,1546,0.8162760270909842,0.00901373928648,0.70778004913995,0.09948223866455425,9,bkf.SampleUniform,1.311633775,,3.0274535457416016,bkf.MhSampled,true
finkel,25,4,7,80,32,160,5,1737,0.9707530477186628,-0.0884115309525364,0.8771835074392125,0.18198107123198673,9,bkf.SampleUniform,1.492574452,,3.0007143571341115,bkf.MhSampled,true
finkel,25,4,8,80,32,160,5,1645,1.0075727981670335,-0.09473385120429928,0.8938621543751399,0.20844449499619291,9,bkf.SampleUniform,1.308483393,,3.3420674115610938,bkf.MhSampled,true
finkel,25,4,9,80,32,160,5,1690,0.6122748603895259,-0.02724142685268563,0.47623191784208896,0.16328436940012261,9,bkf.SampleUniform,1.292927997,,2.9745995056480976,bkf.MhSampled,true
finkel,25,4,10,80,32,160,5,1787,0.5919802939063494,-0.15668637949159775,0.4847043322270804,0.26396234117086687,9,bkf.SampleUniform,1.330967274,,3.0165752800490173,bkf.MhSampled,true
finkel,25,4,2,80,32,160,40,40222,0.4850542876657955,-0.02273558554665847,0.3367109551339935,0.17107891807846043,3,bkf.SampleLog,1.381716526,,1.8940042783853446,bkf.MhSampled,true
finkel,25,4,3,80,32,160,40,38333,0.7811880669555784,-0.04158861541577316,0.5298629643761354,0.29291371799521604,3,bkf.SampleLog,1.514138198,,2.4248141699463277,bkf.MhSampled,true
finkel,25,4,4,80,32,160,40,36798,0.9162674098528638,-0.2182418461506534,0.7032282039468568,0.43128105205666023,3,bkf.SampleLog,1.454275491,,2.964828115678764,bkf.MhSampled,true
finkel,25,4,5,80,32,160,40,33202,2.142797888497734,-0.1553138866467244,1.9300750264131574,0.3680367487313008,3,bkf.SampleLog,1.512129822,,3.3588819068910345,bkf.MhSampled,true
finkel,25,4,6,80,32,160,40,33033,1.4795979125043464,-0.2868984506852111,1.3018859232554396,0.46461043993411766,3,bkf.SampleLog,1.698122562,,4.089082185733517,bkf.MhSampled,true
finkel,25,4,7,80,32,160,40,32805,3.135424544176505,-0.16731573468049374,2.8999807000515077,0.4027595788054912,3,bkf.SampleLog,1.486512881,,4.048496420273738,bkf.MhSampled,true
finkel,25,4,8,80,32,160,40,33562,2.642072838506918,-0.3158572639037033,2.4585712374018485,0.4993588650087731,3,bkf.SampleLog,1.657119643,,3.872393643319987,bkf.MhSampled,true
finkel,25,4,9,80,32,160,40,34397,1.6057086799036235,-0.31223332244280383,1.4040003320984196,0.5139416702480079,3,bkf.SampleLog,1.417806901,,3.4390265849020922,bkf.MhSampled,true
finkel,25,4,10,80,32,160,40,36294,0.8933392398120336,-0.31403127872610376,0.693248961795832,0.5141215567423055,3,bkf.SampleLog,1.429830093,,3.5292106230204197,bkf.MhSampled,true
finkel,25,4,2,80,32,160,40,43763,0.4339059282012762,-0.11566572957166674,0.3282260585555543,0.22134559921738858,9,bkf.SampleLog,1.592043264,,1.8207918146879103,bkf.MhSampled,true
finkel,25,4,3,80,32,160,40,44110,0.7655829888501892,-0.023635945622233007,0.6234475698287028,0.1657713646437195,9,bkf.SampleLog,1.563059342,,2.4917335679584065,bkf.MhSampled,true
finkel,25,4,4,80,32,160,40,44928,0.9158126157866553,-0.13018132856928985,0.7429114467196081,0.303082497636337,9,bkf.SampleLog,1.53815989,,2.929048388456294,bkf.MhSampled,true
finkel,25,4,5,80,32,160,40,42810,2.437710111319724,-0.09461951456226955,2.254047243877695,0.27828238200429917,9,bkf.SampleLog,1.50497617,,3.3625808985147123,bkf.MhSampled,true
finkel,25,4,6,80,32,160,40,43126,1.6431406867524396,-0.16282450645973667,1.4249172137521158,0.38104797946006036,9,bkf.SampleLog,1.595306695,,3.922217230024286,bkf.MhSampled,true
finkel,25,4,7,80,32,160,40,40466,1.4295165901299485,-0.2968334430831207,1.2231422230158775,0.5032078101971917,9,bkf.SampleLog,1.580841247,,3.5495573347291822,bkf.MhSampled,true
finkel,25,4,8,80,32,160,40,40835,1.805080974995791,-0.42781881630919927,1.556929953357739,0.6759698379472514,9,bkf.SampleLog,1.753704253,,3.964738875972465,bkf.MhSampled,true
finkel,25,4,9,80,32,160,40,42164,0.9700960154531995,-0.2197947274736624,0.759944006204609,0.4299467367222528,9,bkf.SampleLog,1.61921211,,3.295653246671184,bkf.MhSampled,true
finkel,25,4,10,80,32,160,40,45249,0.7379553900441054,-0.36033374875034263,0.55980936099424,0.5384797778002081,9,bkf.SampleLog,1.54393072,,3.331616590448472,bkf.MhSampled,true
finkel,25,4,2,80,32,160,10,5386,0.35868649155107185,-0.0674986996235844,0.2863813053240346,0.13980388585062165,3,bkf.SampleLog,1.304590897,,1.6926598501893912,bkf.MhSampled,true
finkel,25,4,3,80,32,160,10,5148,0.7272332936850783,0.07272392684226739,0.5555052753453477,0.09900409149746332,3,bkf.SampleLog,1.2885281,,2.2509851781759247,bkf.MhSampled,true
finkel,25,4,4,80,32,160,10,5316,0.7196529885284897,0.0018068561797527638,0.6143292143007391,0.10351691804799772,3,bkf.SampleLog,1.363878258,,2.365590499419212,bkf.MhSampled,true
finkel,25,4,5,80,32,160,10,5256,1.6611569659707026,0.049749488287338245,1.5273032461098395,0.08410423157352495,3,bkf.SampleLog,1.255621231,,2.6659336730033827,bkf.MhSampled,true
finkel,25,4,6,80,32,160,10,5056,1.2991272934675742,-0.12297171214645136,1.1711048574327216,0.2509941481813037,3,bkf.SampleLog,1.33722305,,3.4450006496649594,bkf.MhSampled,true
finkel,25,4,7,80,32,160,10,5089,1.869363850322681,0.1329283181681712,1.6832106151664292,0.05322491698808064,3,bkf.SampleLog,1.304973259,,3.209125763512376,bkf.MhSampled,true
finkel,25,4,8,80,32,160,10,5145,2.0637680209203237,-0.039846310853005634,1.925998300375151,0.17761603139817833,3,bkf.SampleLog,1.332174303,,3.5097251625980848,bkf.MhSampled,true
finkel,25,4,9,80,32,160,10,5083,1.656632412677237,-0.1383071438757147,1.542758214716308,0.2521813418366439,3,bkf.SampleLog,1.429969241,,3.031342564594186,bkf.MhSampled,true
finkel,25,4,10,80,32,160,10,5233,1.2830404656675953,-0.10313328181791306,1.1822932830100052,0.20388046447550337,3,bkf.SampleLog,1.318082164,,3.140215550135456,bkf.MhSampled,true
finkel,25,4,2,80,32,160,10,5658,0.40258976033072547,-0.04206026563487919,0.2802903744183544,0.16435965154725013,9,bkf.SampleLog,1.349524569,,1.8094235275986446,bkf.MhSampled,true
finkel,25,4,3,80,32,160,10,5955,0.8257533895346649,-0.051935391980733325,0.6822094498176074,0.19547933169779083,9,bkf.SampleLog,1.354263608,,2.40252573357051,bkf.MhSampled,true
finkel,25,4,4,80,32,160,10,5524,0.8033920573020791,-0.11122013471627804,0.7122914060629366,0.2023207859554204,9,bkf.SampleLog,1.347003808,,2.525369040300482,bkf.MhSampled,true
finkel,25,4,5,80,32,160,10,5491,1.7072149454071568,-0.05759789810805244,1.5889432479112058,0.1758695956040035,9,bkf.SampleLog,1.359614299,,2.9249729937081095,bkf.MhSampled,true
finkel,25,4,6,80,32,160,10,5253,1.5112224263317904,-0.07807426377332391,1.3761004913283792,0.21319619877673518,9,bkf.SampleLog,1.374681217,,3.6376800300159893,bkf.MhSampled,true
finkel,25,4,7,80,32,160,10,5748,1.504018807057573,-0.1769418653264069,1.364089460384645,0.31687121199933505,9,bkf.SampleLog,1.404117854,,3.3965303546653764,bkf.MhSampled,true
finkel,25,4,8,80,32,160,10,5755,1.543201870636828,-0.09235976292945372,1.3949349556703412,0.24062667789594028,9,bkf.SampleLog,1.356268693,,3.36250927233855,bkf.MhSampled,true
finkel,25,4,9,80,32,160,10,5156,1.142040735036984,-0.1589101056387627,0.9848676187218341,0.31608322195391236,9,bkf.SampleLog,1.369339898,,3.1926089902863395,bkf.MhSampled,true
finkel,25,4,10,80,32,160,10,5722,0.6688878599439602,-0.2000758229137772,0.5351549386022304,0.333808744255507,9,bkf.SampleLog,1.522973782,,3.098176829744908,bkf.MhSampled,true
finkel,25,4,2,80,32,160,5,1799,0.40770320184378567,0.02847032840052363,0.3143036260318035,0.0649292474114585,3,bkf.SampleLog,1.25892854,,1.7245071167965484,bkf.MhSampled,true
finkel,25,4,3,80,32,160,5,1752,0.6941210124369417,-0.013336091726097371,0.6295191354932911,0.07793796866974795,3,bkf.SampleLog,1.305658763,,2.247403747540575,bkf.MhSampled,true
finkel,25,4,4,80,32,160,5,1732,0.8409499152965568,0.07641350562110083,0.7240674814565162,0.040468928218939854,3,bkf.SampleLog,1.263197151,,2.4368842934341064,bkf.MhSampled,true
finkel,25,4,5,80,32,160,5,1762,1.8812683023870085,0.04185440300905077,1.775404232756034,0.06400966662192385,3,bkf.SampleLog,1.289425357,,2.680166150851915,bkf.MhSampled,true
finkel,25,4,6,80,32,160,5,1726,1.3742903007423104,-0.06001008971625024,1.2634713492609406,0.17082904119762016,3,bkf.SampleLog,1.287963788,,3.2694178832006857,bkf.MhSampled,true
finkel,25,4,7,80,32,160,5,1569,1.3275112207755184,0.11120581486218087,1.1833522873464255,0.03295311856691202,3,bkf.SampleLog,1.333236293,,3.1899358926941273,bkf.MhSampled,true
finkel,25,4,8,80,32,160,5,1547,0.9864649240327976,-0.0783402046584856,0.9093796340779546,0.1554254946133288,3,bkf.SampleLog,1.259351018,,3.226428754828948,bkf.MhSampled,true
finkel,25,4,9,80,32,160,5,1784,0.6791481024142467,-0.08786559237070846,0.6059206248820198,0.16109306990293515,3,bkf.SampleLog,1.282748942,,2.9589007702579204,bkf.MhSampled,true
finkel,25,4,10,80,32,160,5,1613,0.8004878212160218,-0.0959064199855702,0.6891840678236512,0.20721017337794087,3,bkf.SampleLog,1.292167281,,2.9420261475798797,bkf.MhSampled,true
finkel,25,4,2,80,32,160,5,1661,0.38188332285846127,0.025060844047634173,0.29525118835560676,0.06157129045522032,9,bkf.SampleLog,1.477515692,,1.6133144602903684,bkf.MhSampled,true
finkel,25,4,3,80,32,160,5,1741,0.9342122538351743,-0.03257040438219089,0.79108321310121,0.17569944511615518,9,bkf.SampleLog,1.310559562,,2.378069758007228,bkf.MhSampled,true
finkel,25,4,4,80,32,160,5,1642,0.8654784272407241,-0.13691502671639186,0.7495522540197588,0.25284119993735704,9,bkf.SampleLog,1.31570042,,2.4264669605986704,bkf.MhSampled,true
finkel,25,4,5,80,32,160,5,1876,1.1987256328312559,-0.13793585894956015,1.0741195768203968,0.26254191496041923,9,bkf.SampleLog,1.316035844,,2.7651277996578836,bkf.MhSampled,true
finkel,25,4,6,80,32,160,5,1768,1.017487293013532,-0.11505680497073834,0.8935349961540235,0.2390091018302468,9,bkf.SampleLog,1.299853665,,3.7565353746445362,bkf.MhSampled,true
finkel,25,4,7,80,32,160,5,1670,1.3283898854124274,0.007719669177620236,1.1710320175857662,0.14963819864904102,9,bkf.SampleLog,1.284532201,,3.5502225128969833,bkf.MhSampled,true
finkel,25,4,8,80,32,160,5,1597,1.9894102756758365,-0.11615764456176741,1.8471107948277568,0.2584571254098472,9,bkf.SampleLog,1.298657132,,3.523973987606439,bkf.MhSampled,true
finkel,25,4,9,80,32,160,5,1713,1.7330754821108556,-0.07194453887658817,1.5863995605324481,0.21862046045499567,9,bkf.SampleLog,1.300522451,,3.207055150174501,bkf.MhSampled,true
finkel,25,4,10,80,32,160,5,1593,0.7629274283158132,-0.11277265582800075,0.6631360760512377,0.21256400809257625,9,bkf.SampleLog,1.300125016,,3.129354460522548,bkf.MhSampled,true
finkel,25,4,2,80,32,160,40,47824,0.20021819698770527,-0.07216897151054907,0.1329819310377513,0.13940523746050307,3,bkf.SampleUniform,1.684429934,,1.61104892032482,bkf.MhCompromise,true
finkel,25,4,3,80,32,160,40,42504,0.47849089070671164,-0.08600247414001985,0.37058487634725745,0.19390848849947404,3,bkf.SampleUniform,1.546608277,,2.197188528854904,bkf.MhCompromise,true
finkel,25,4,4,80,32,160,40,44270,0.5083716437086149,-0.059101231619213324,0.3866615140694133,0.18081136125841485,3,bkf.SampleUniform,1.560292719,,2.427117487700978,bkf.MhCompromise,true
finkel,25,4,5,80,32,160,40,45386,1.296161927691776,-0.03474449087331241,1.1453807781963397,0.18552564036874905,3,bkf.SampleUniform,1.479402846,,2.860806967109974,bkf.MhCompromise,true
finkel,25,4,6,80,32,160,40,46787,0.7073557423376107,-0.04740745468410179,0.594043002618979,0.16072019440273339,3,bkf.SampleUniform,1.557711186,,3.339230011402047,bkf.MhCompromise,true
finkel,25,4,7,80,32,160,40,45903,1.1661280563670082,-0.08402599547443237,1.0520954854406104,0.19805856640083022,3,bkf.SampleUniform,1.556035717,,3.2698506672298975,bkf.MhCompromise,true
finkel,25,4,8,80,32,160,40,44661,1.0340908269105975,-0.17992711710434114,0.888762883855801,0.3252550601591378,3,bkf.SampleUniform,1.518987111,,3.208794908475931,bkf.MhCompromise,true
finkel,25,4,9,80,32,160,40,43566,0.968669012178192,-0.124376196359546,0.8180587219960562,0.2749864865416814,3,bkf.SampleUniform,1.464177429,,3.201501972590478,bkf.MhCompromise,true
finkel,25,4,10,80,32,160,40,43638,0.9952523877371533,-0.20839594774796688,0.8335925886425128,0.37005574684260756,3,bkf.SampleUniform,1.486843281,,3.361880266673851,bkf.MhCompromise,true
finkel,25,4,2,80,32,160,40,45451,0.3673957333592359,0.002003751691908695,0.2534268950593362,0.11196508660799102,9,bkf.SampleUniform,1.727091704,,1.6935832241245894,bkf.MhCompromise,true
finkel,25,4,3,80,32,160,40,47921,0.3402826047898033,-0.006803388825571799,0.2714054242127426,0.07568056940263256,9,bkf.SampleUniform,1.902217666,,2.188179499628785,bkf.MhCompromise,true
finkel,25,4,4,80,32,160,40,45281,0.557368878128948,-0.1313094108091818,0.4828547751511423,0.20582351378698754,9,bkf.SampleUniform,1.745324445,,2.403787961579215,bkf.MhCompromise,true
finkel,25,4,5,80,32,160,40,46403,0.8985714778735049,-0.17035187294255458,0.7980298274950146,0.2708935233210448,9,bkf.SampleUniform,1.697379406,,2.8472382970728503,bkf.MhCompromise,true
finkel,25,4,6,80,32,160,40,46229,0.9676826372887963,-0.09789108091088461,0.8365373571102178,0.22903636108946313,9,bkf.SampleUniform,1.726963162,,3.683149061334094,bkf.MhCompromise,true
finkel,25,4,7,80,32,160,40,45770,0.9346627315671031,-0.1967061584785545,0.7825538599522555,0.34881503009340226,9,bkf.SampleUniform,1.731455017,,3.161114410843386,bkf.MhCompromise,true
finkel,25,4,8,80,32,160,40,44991,1.215755014260139,-0.07086006999204122,1.0811461154731294,0.20546896877905074,9,bkf.SampleUniform,1.733681116,,3.2046350297993778,bkf.MhCompromise,true
finkel,25,4,9,80,32,160,40,45373,1.0570469336008523,-0.16836723309376317,0.8940869160988213,0.331327250595794,9,bkf.SampleUniform,1.732341909,,3.2681141508281826,bkf.MhCompromise,true
finkel,25,4,10,80,32,160,40,44842,1.168043113879719,-0.16982738131509265,1.004886757829703,0.33298373736510856,9,bkf.SampleUniform,1.721006793,,3.3711592559616883,bkf.MhCompromise,true
