model,dimension,rep,steps,nfp,nfapf,npf,nIter,numMhAccepts,kl,covdiv,meandiv,entropydiv,histPerLoc,sampType,runtime,errorType
finkel,25,1,6,100,2000,10000,200,6125,7.095286355214936,1.5242816535810473,6.010024210209567,-0.43901950857567806,6,sampled..uniform,2.290514225,,2.1040482278012136
finkel,25,1,7,100,2000,10000,200,6404,14.470572008958392,2.5637765409361055,12.739440604629062,-0.8326451366067761,6,sampled..uniform,2.176359035,,1.8517282187802744
finkel,25,1,8,100,2000,10000,200,26785,28.209205872050667,13.062519584390012,16.419797324415775,-1.2731110367551204,6,sampled..uniform,1.839184733,,4.469639588417827
finkel,25,1,9,100,2000,10000,200,210253,14629340949827262e11,14629340949827262e11,12.646194202642173,-6.115383681264176,6,sampled..uniform,1.854204948,,18.86092534608378
finkel,25,1,10,100,2000,10000,200,273879,13136205487144932e9,13136205487144932e9,7.101262544457918,-7.618218352872621,6,sampled..uniform,1.305788004,,77.46271031298545
finkel,25,1,2,100,2000,10000,800,13535,0.7671117438441686,-0.0674350434978474,0.4869371001776251,0.34760968716439083,1,sampled..uniform,7.43337437,,1.5493614634270383
finkel,25,1,3,100,2000,10000,800,7992,0.9397822506184443,0.25901959976237454,0.5058911154310402,0.17487153542502973,1,sampled..uniform,7.15407349,,1.7402828775446322
finkel,25,1,4,100,2000,10000,800,7220,2.278279277983299,0.6959677842226317,1.6111358813576762,-0.028824387597009223,1,sampled..uniform,7.100432491,,1.6867610623386236
finkel,25,1,5,100,2000,10000,800,6922,3.0011940003361692,0.9532835159328602,2.155105349385927,-0.10719486498261799,1,sampled..uniform,6.964993302,,1.8490445403754348
finkel,25,1,6,100,2000,10000,800,6643,6.763334568066181,1.5150210499106946,5.615696389251443,-0.36738287109595547,1,sampled..uniform,7.11082409,,2.199989513478625
finkel,25,1,7,100,2000,10000,800,6589,13.631397039001392,2.867098169900628,11.446507066562784,-0.6822081974620199,1,sampled..uniform,7.282594186,,2.1483882096299145
finkel,25,1,8,100,2000,10000,800,23151,27.689486667985914,12.051094406174212,16.926895628557233,-1.288503366745527,1,sampled..uniform,6.289173438,,4.765466614262466
finkel,25,1,9,100,2000,10000,800,580815,181.88248498508077,175.2427416033195,9.033458423745076,-2.393715041983819,1,sampled..uniform,5.869390515,,17.116079335126486
finkel,25,1,10,100,2000,10000,800,1047205,9979492161517135e12,9979492161517135e12,5.7647793673544045,-11.316809348548675,1,sampled..uniform,6.26761236,,75.08704432790996
finkel,25,1,2,100,2000,10000,800,13801,0.6277392973720937,0.03246230010948681,0.3313937237064154,0.2638832735561913,2,sampled..uniform,7.492305309,,1.538128866891502
finkel,25,1,3,100,2000,10000,800,8364,1.0265175682149026,0.3109334902998512,0.5509514662118817,0.16463261170316978,2,sampled..uniform,7.67377921,,1.8767490805983855
finkel,25,1,4,100,2000,10000,800,6890,2.419368989679753,0.973022641337231,1.6500059111732734,-0.2036595628307522,2,sampled..uniform,9.972563259,,1.5826041113637503
finkel,25,1,5,100,2000,10000,800,6962,2.8106930539171135,1.3059189129696747,1.805756057522522,-0.300981916575083,2,sampled..uniform,8.881318272,,1.8740277239469745
finkel,25,1,6,100,2000,10000,800,6821,7.606192189544591,1.1945930667715912,6.667714542867102,-0.2561154200941039,2,sampled..uniform,8.84436117,,2.27162273382793
finkel,25,1,7,100,2000,10000,800,7118,14.015623239439062,2.3597796879223405,12.328726303635346,-0.6728827521186282,2,sampled..uniform,7.675749765,,2.1746582074529854
finkel,25,1,8,100,2000,10000,800,37474,26.33460462318863,5.845341703267808,21.515252809572555,-1.0259898896517337,2,sampled..uniform,7.798140153,,5.648243849862732
finkel,25,1,9,100,2000,10000,800,611627,79.35357553416605,61.53951807444573,19.772713492077596,-1.9586560323572817,2,sampled..uniform,7.049707218,,19.39023907373939
finkel,25,1,10,100,2000,10000,800,983706,,,,,2,sampled..uniform,5.120494468,SingularException
finkel,25,1,2,100,2000,10000,800,14299,0.6967653810084031,0.09840537292475468,0.3673150527499159,0.2310449553337325,4,sampled..uniform,7.930565134,,1.5686488495975484
finkel,25,1,3,100,2000,10000,800,7775,0.9218162072111906,0.21114165706825508,0.47831534066184145,0.23235920948109415,4,sampled..uniform,7.846315539,,1.8896843853577194
finkel,25,1,4,100,2000,10000,800,7575,2.475802635742874,0.6919731601218398,1.7791269110836485,0.004702564537386086,4,sampled..uniform,7.87066536,,1.7238391919581588
finkel,25,1,5,100,2000,10000,800,6877,3.2800164727279886,1.0627381641575855,2.478525986171234,-0.26124767760083056,4,sampled..uniform,8.137032277,,1.724359236202243
finkel,25,1,6,100,2000,10000,800,6388,7.813030425831884,1.5682817596621639,6.717985035423681,-0.4732363692539615,4,sampled..uniform,7.873321894,,2.038482357427092
finkel,25,1,7,100,2000,10000,800,6978,14.014379725054154,3.538480973812169,11.287930446889499,-0.8120316956475151,4,sampled..uniform,7.268917978,,2.020152227764724
finkel,25,1,8,100,2000,10000,800,20730,23602243725691462e11,23602243725691462e11,16.764410652739947,-5.114185565631972,4,sampled..uniform,7.470730312,,4.795613692017337
finkel,25,1,9,100,2000,10000,800,560411,44802356658846e14,44802356658846e14,11.458686977403065,-6.183176661771374,4,sampled..uniform,7.206984863,,17.30467513651729
finkel,25,1,10,100,2000,10000,800,940029,9396226385337656e12,9396226385337656e12,5.5068213360142435,-19.068696477252846,4,sampled..uniform,4.855618046,,74.3624906196395
finkel,25,1,2,100,2000,10000,800,13825,0.5279777918379648,0.015011310510285092,0.28238747584480456,0.2305790054828751,6,sampled..uniform,8.049141316,,1.5711142372396025
finkel,25,1,3,100,2000,10000,800,7844,0.7985797123639204,0.41149693986548974,0.3172842227228268,0.0697985497756039,6,sampled..uniform,8.396458801,,1.6190448828702488
finkel,25,1,4,100,2000,10000,800,7655,2.104449639739634,0.6731879080820062,1.4913845324434367,-0.060122800785809144,6,sampled..uniform,8.029699205,,1.5923917360946322
finkel,25,1,5,100,2000,10000,800,6838,2.9614396728121144,0.839644107866879,2.26630524780395,-0.1445096828587144,6,sampled..uniform,7.727962219,,1.7998967481529553
finkel,25,1,6,100,2000,10000,800,6387,8.732602783462722,1.2235626999745972,7.810170552506057,-0.3011304690179338,6,sampled..uniform,8.788979105,,2.1450535725838535
finkel,25,1,7,100,2000,10000,800,6566,15.533150640199745,2.613887289993169,13.692779069469932,-0.7735157192633574,6,sampled..uniform,7.35652087,,1.7938429654475057
finkel,25,1,8,100,2000,10000,800,26127,26.651484686072624,12.03059676399537,15.95069434653917,-1.3298064244619152,6,sampled..uniform,7.529650112,,4.113488745496758
finkel,25,1,9,100,2000,10000,800,510609,50.40402606274605,35.76925668653923,16.61637658386493,-1.9816072076581093,6,sampled..uniform,6.506581288,,17.60338601471454
finkel,25,1,10,100,2000,10000,800,906563,1897303706403877e13,1897303706403877e13,7.715380150726929,-14.892760708941221,6,sampled..uniform,4.574946082,,73.5318201739703
ideal,25,2,1,100,2000,10000,0,0,0.049011165190527096,0.05390765987311871,0.020272594068328258,-0.025169088750919878,0,none,,,2.4512137371622433
particle,25,2,1,100,2000,10000,0,0,0.0005293519603400655,-0.00423629869112041,0.00020540943970232803,0.004560241211758148,0,none,,,2.512429908147634
franken,25,2,1,100,2000,10000,0,0,0.0013733452039079224,0.0104622571641306,0.00029859807792448557,-0.009387510038147164,0,none,,,2.5127323294656154
ideal,25,2,2,100,2000,10000,0,0,0.06991307509598586,0.10735764994106889,0.019497559990025826,-0.05694213483510885,0,none,,,1.3833127062300594
particle,25,2,2,100,2000,10000,0,0,4.992161744511828,-0.7219415107045507,4.500477769395215,1.213625485821164,0,none,0.158143321,,4.108289650117551
franken,25,2,2,100,2000,10000,0,0,5.033779722927681,-0.7200964080121366,4.546246690766526,1.2076294401732923,0,none,0.025407621,,4.118900137371907
ideal,25,2,3,100,2000,10000,0,0,0.06633246327997987,0.0014930375103984206,0.04455684509781471,0.020282580671766734,0,none,,,2.323751514252481
particle,25,2,3,100,2000,10000,0,0,8.929349781985414,-0.3611791057180183,8.421812959233584,0.8687159284698498,0,none,0.161555357,,5.36527299743548
franken,25,2,3,100,2000,10000,0,0,7.828395663739721,-0.3935485878818644,7.369606254622098,0.8523379969994891,0,none,0.024480834,,5.335437694486928
ideal,25,2,4,100,2000,10000,0,0,0.08704110611693724,0.06089715055917136,0.060220221101303026,-0.03407626554353715,0,none,,,4.095480662130272
particle,25,2,4,100,2000,10000,0,0,5.392131658290138,0.7253751588963082,4.789372969414988,-0.12261647002115841,0,none,0.150890971,,4.90895259953895
franken,25,2,4,100,2000,10000,0,0,4.629258488727847,-0.19856290904331914,4.137830081536344,0.6899913162348223,0,none,0.025321501,,4.2855795218701775
ideal,25,2,5,100,2000,10000,0,0,0.05137308908464146,0.05349436783245845,0.022824493101282893,-0.024945771849099883,0,none,,,6.398198092507639
particle,25,2,5,100,2000,10000,0,0,7.501627190074015,0.22798314939443534,6.971530791633823,0.30211324904575787,0,none,0.107427598,,5.411741847947953
franken,25,2,5,100,2000,10000,0,0,9.403130154315553,-0.11805745563322226,8.85217514410416,0.6690124658446154,0,none,0.027727322,,4.703795988255104
ideal,25,2,6,100,2000,10000,0,0,0.08708916698981087,0.13755357276540756,0.049442282612726526,-0.09990668838832321,0,none,,,14.276461352178144
particle,25,2,6,100,2000,10000,0,0,22.642114017469915,0.7961177394080721,21.971633313853367,-0.1256370357915249,0,none,0.132993114,,10.749555303684545
franken,25,2,6,100,2000,10000,0,0,35.594243495376325,-0.06841528860648755,35.03516834786536,0.6274904361174545,0,none,0.02257573,,8.616264858006742
ideal,25,2,7,100,2000,10000,0,0,0.16445154702882833,0.03964165197336375,0.12744444191994753,-0.002634546864482945,0,none,,,32.69449948911532
particle,25,2,7,100,2000,10000,0,0,62.194684569857166,0.4774804405995483,61.492408664390844,0.22479546486676905,0,none,0.111264832,,19.49104502009024
franken,25,2,7,100,2000,10000,0,0,52.57891990279312,0.04492841507495021,51.99570063799388,0.5382908497242834,0,none,0.021713045,,12.735303709252461
ideal,25,2,8,100,2000,10000,0,0,0.0985194405877618,0.15975803476527045,0.051911525449748884,-0.11315011962725753,0,none,,,78.75102349337949
particle,25,2,8,100,2000,10000,0,0,84.32186647544214,0.695182183516994,83.55702161906311,0.06966267286203895,0,none,0.227077789,,40.758893746286496
franken,25,2,8,100,2000,10000,0,0,154.09399900954432,0.010806804071783693,153.51575331988641,0.5674388855861012,0,none,0.03309954,,30.166749243612497
ideal,25,2,9,100,2000,10000,0,0,0.23084819238655918,0.08244535904172456,0.19413942531744005,-0.045736591972605475,0,none,,,190.22490093904906
particle,25,2,9,100,2000,10000,0,0,233.25395323764647,0.6056268532418093,232.55714564279387,0.09118074161079043,0,none,0.211575157,,95.0136774106741
franken,25,2,9,100,2000,10000,0,0,240.43300129343584,0.22193632999495339,239.85012224301278,0.3609427204281558,0,none,0.020306073,,75.01849657797986
ideal,25,2,10,100,2000,10000,0,0,0.08350964887700593,0.027984355474877903,0.05856246087734685,-0.003037167475218816,0,none,,,490.8630920430382
particle,25,2,10,100,2000,10000,0,0,453.32164284844043,1.0411301550297332,452.5047775617435,-0.22426486833274847,0,none,0.074797335,,275.35913789957084
franken,25,2,10,100,2000,10000,0,0,499.8307070632281,0.7752325679261426,499.0882538192982,-0.03277932399620631,0,none,0.028223329,,209.9677702928016
finkel,25,2,2,100,2000,10000,1,265,0.49977576920296773,0.6768854185833781,0.14067452339775066,-0.31778417277816107,1,sampled..uniform,0.314834354,,1.1795174273488425
finkel,25,2,3,100,2000,10000,1,392,1.3871743804289567,1.4551740286909518,0.5177275970335725,-0.5857272452955677,1,sampled..uniform,0.318948836,,1.3626135553230865
finkel,25,2,4,100,2000,10000,1,501,2.481466562344524,2.346817791742344,1.1140712923199199,-0.9794225217177399,1,sampled..uniform,0.416508984,,1.376683237035559
finkel,25,2,5,100,2000,10000,1,620,4.256912105643349,2.427174329028828,2.8103205639400533,-0.9805827873255321,1,sampled..uniform,0.226724521,,1.0702682874597162
finkel,25,2,6,100,2000,10000,1,727,15.03055897318055,8.135587672348839,8.278328886147886,-1.3833575853161744,1,sampled..uniform,0.285664561,,1.9686892915280114
finkel,25,2,7,100,2000,10000,1,897,,,,,1,sampled..uniform,0.230265937,SingularException
finkel,25,2,8,100,2000,10000,1,1170,5343327420434354e12,5343327420434354e12,6.669902361860137,-9.391298684213943,1,sampled..uniform,0.217302091,,10.060073882000616
finkel,25,2,9,100,2000,10000,1,1377,12190877699723e14,12190877699723e14,4.095831752527012,-13.654422783606806,1,sampled..uniform,0.208522366,,36.21719372417376
finkel,25,2,10,100,2000,10000,1,1297,,,,,1,sampled..uniform,0.185101174,SingularException
finkel,25,2,2,100,2000,10000,1,266,0.48433117011703974,0.6391870006636466,0.13390235155714358,-0.2887581821037504,2,sampled..uniform,0.22195318,,1.16836033159517
finkel,25,2,3,100,2000,10000,1,351,1.2856829771496179,1.5187675963724918,0.4291230588090457,-0.6622076780319196,2,sampled..uniform,0.443936816,,1.2224643557222028
finkel,25,2,4,100,2000,10000,1,521,2.241287525321214,2.13092119522517,0.949270948467361,-0.8389046183713174,2,sampled..uniform,0.267728562,,1.4334842948309157
finkel,25,2,5,100,2000,10000,1,599,4.741920441652109,2.6941562735817715,3.1294433792995946,-1.0816792112292566,2,sampled..uniform,0.197268973,,1.0570317751828566
finkel,25,2,6,100,2000,10000,1,726,16.410260529374874,8.726660774795832,9.221096560735917,-1.5374968061568741,2,sampled..uniform,0.270704888,,1.5414863178706149
finkel,25,2,7,100,2000,10000,1,854,18.18928449664469,14.093870443346633,5.830232126908708,-1.7348180736106544,2,sampled..uniform,0.229686498,,2.2508886508599435
finkel,25,2,8,100,2000,10000,1,1067,-4135727688764751e27,-4135727688764751e27,5.583791582581147,-5.394029218717376,2,sampled..uniform,0.239788263,,9.394943240885487
finkel,25,2,9,100,2000,10000,1,1418,772.366327470777,771.2522033339679,4.291315008526257,-3.177190871717419,2,sampled..uniform,0.205462014,,38.53738818575438
finkel,25,2,10,100,2000,10000,1,1293,30038371955171143e11,30038371955171143e11,10.069178639198071,-18.32817379970335,2,sampled..uniform,0.238912701,,151.95700979307472
finkel,25,2,2,100,2000,10000,1,264,0.5925212886059175,0.9043850294788723,0.14475665302204752,-0.45662039389500236,4,sampled..uniform,0.286439909,,1.1416233482307028
finkel,25,2,3,100,2000,10000,1,397,1.372412860797668,1.5739396725233097,0.4816603352086063,-0.6831871469342476,4,sampled..uniform,0.522745807,,1.1480158329959194
finkel,25,2,4,100,2000,10000,1,521,2.3540747271607882,2.050771018399304,1.1568849450310705,-0.853581236269586,4,sampled..uniform,0.265318682,,1.4002366977943146
finkel,25,2,5,100,2000,10000,1,617,4.443131748374719,2.248580125530753,3.0875105494840027,-0.8929589266400376,4,sampled..uniform,0.279584401,,1.2299070681947966
finkel,25,2,6,100,2000,10000,1,691,12.126155448575053,5.146614658417927,8.335180192516594,-1.3556394023594713,4,sampled..uniform,0.258292373,,2.33770333459374
finkel,25,2,7,100,2000,10000,1,858,17.679972774391786,13.964906848480913,5.481609662766095,-1.7665437368552215,4,sampled..uniform,0.215302264,,2.797469447080938
finkel,25,2,8,100,2000,10000,1,1121,10357126572918222e9,10357126572918222e9,3.848743078380611,-5.9026527639191455,4,sampled..uniform,0.202402849,,9.946764384624908
finkel,25,2,9,100,2000,10000,1,1460,4978039628760666e11,4978039628760666e11,3.9431009247918816,-6.81617834714348,4,sampled..uniform,0.182015292,,40.09229749709572
finkel,25,2,10,100,2000,10000,1,1125,,,,,4,sampled..uniform,0.19309376,SingularException
finkel,25,2,2,100,2000,10000,1,230,0.6140252978556158,0.9123846327673852,0.1412192659464504,-0.4395786008582198,6,sampled..uniform,0.226806695,,1.1172375313720806
finkel,25,2,3,100,2000,10000,1,373,1.477958219315694,1.775968024028726,0.43269645105464405,-0.730706255767676,6,sampled..uniform,0.352193234,,1.1535747069088693
finkel,25,2,4,100,2000,10000,1,465,2.460954946770989,2.2573869317218884,1.0956583321697742,-0.8920903171206741,6,sampled..uniform,0.195924717,,1.5209609884385278
finkel,25,2,5,100,2000,10000,1,670,4.260389990545747,2.499374586601801,2.6799670888565195,-0.9189516849125736,6,sampled..uniform,0.235575251,,1.1272815409798704
finkel,25,2,6,100,2000,10000,1,726,19.33916063853098,7.249952918393583,13.47805333891465,-1.388845618777256,6,sampled..uniform,0.203851544,,2.084533991205714
finkel,25,2,7,100,2000,10000,1,872,23.065924011966697,18.256810561957934,6.45697011225359,-1.6478566622448285,6,sampled..uniform,0.188481889,,2.2199941708614976
finkel,25,2,8,100,2000,10000,1,1105,145639358162675e13,145639358162675e13,6.3415732367563695,-6.047975008628867,6,sampled..uniform,0.192302799,,8.719518623840258
finkel,25,2,9,100,2000,10000,1,1371,17920942663538396e10,17920942663538396e10,4.311860338972449,-6.799395461230591,6,sampled..uniform,0.180389454,,34.309355420092636
finkel,25,2,10,100,2000,10000,1,1125,670846293682356e28,670846293682356e28,8.136765982635888,-26.26274133040187,6,sampled..uniform,0.287191844,,134.2958000084551
finkel,25,2,2,100,2000,10000,10,5041,0.4786724676169768,0.2774107877036065,0.2075194228724719,-0.006257742959101609,1,sampled..uniform,0.438381553,,1.3431473315278384
finkel,25,2,3,100,2000,10000,10,4954,1.3053794093444686,1.1973442971858326,0.6055200803700588,-0.49748496821142274,1,sampled..uniform,0.365690313,,1.4039276994890741
finkel,25,2,4,100,2000,10000,10,5145,2.266995487141722,1.533361738677743,1.3121321063238032,-0.5784983578598243,1,sampled..uniform,0.293094072,,1.4384987284325375
finkel,25,2,5,100,2000,10000,10,5490,4.15674753311689,2.028241628550718,2.8252954450000525,-0.6967895404338804,1,sampled..uniform,0.388780633,,1.1802826552073942
finkel,25,2,6,100,2000,10000,10,4945,9.033487513972021,3.806951426980872,6.317829820676201,-1.09129373368505,1,sampled..uniform,0.285026912,,1.7168811746762394
finkel,25,2,7,100,2000,10000,10,6575,17.744726237036986,12.42117109794123,6.656527234744039,-1.3329720956482867,1,sampled..uniform,0.288464766,,2.7796374979396825
finkel,25,2,8,100,2000,10000,10,11113,-28640231099326672e72,-28640231099326672e72,4.285135849080533,-5.493589497145859,1,sampled..uniform,0.297334008,,9.409044479765663
