model,dimension,rep,steps,nfp,nfapf,npf,nIter,numMhAccepts,kl,covdiv,meandiv,entropydiv,histPerLoc,sampType,runtime
franken,25,4,8,200,8000,40000,0,0,30.413715883297254,-0.05651588427737492,29.843595033679545,0.6266367338950806,NA,NA,0.280139793
ideal,25,4,9,200,8000,40000,0,0,0.0911346854954245,0.10423183502530595,0.05877479276483632,-0.07187194229471777,NA,NA,NA
particle,25,4,9,200,8000,40000,0,0,126.42269539899179,-0.13034012756017718,125.87873286086315,0.674302665688782,NA,NA,1.329767713
franken,25,4,9,200,8000,40000,0,0,58.91546556984663,-0.013404374658104984,58.33271663827459,0.5961533062301424,NA,NA,0.273556528
ideal,25,4,10,200,8000,40000,0,0,0.12468897758996089,0.04936190017728548,0.0938385733155662,-0.018511495902890796,NA,NA,NA
particle,25,4,10,200,8000,40000,0,0,95.71297606485646,0.7393617395631702,95.03180705700275,-0.058192731709440663,NA,NA,1.2370671
franken,25,4,10,200,8000,40000,0,0,126.21091726901521,0.1087615289089588,125.58314033492402,0.5190154051822374,NA,NA,0.272056855
ideal,25,5,1,200,8000,40000,0,0,0.04820707970785507,0.060862730242632,0.01635982511644928,-0.029015475651226207
particle,25,5,1,200,8000,40000,0,0,0.0001261739955498936,-0.005362575777515449,3377004451110238e-20,0.00545497972855424
franken,25,5,1,200,8000,40000,0,0,0.0005692861677635625,0.00533279462931463,0.00020086457403880307,-0.004964373035589871
ideal,25,5,2,200,8000,40000,0,0,0.05778653359292288,0.061482624706810735,0.01730700964961896,-0.02100310076350681,NA,NA,NA
particle,25,5,2,200,8000,40000,0,0,9.132550450949577,-0.7203487415690039,8.639687345915185,1.213211846603396,NA,NA,1.405611411
franken,25,5,2,200,8000,40000,0,0,9.216015810518794,-0.7156204313275993,8.72406972250512,1.2075665193412748,NA,NA,0.267809136
ideal,25,5,3,200,8000,40000,0,0,0.05263818478624356,-0.007704773600327813,0.01957748509743314,0.04076547328913824,NA,NA,NA
particle,25,5,3,200,8000,40000,0,0,3.384245769768983,0.31658467362417786,2.9625230687900816,0.10513802735472365,NA,NA,2.033738481
franken,25,5,3,200,8000,40000,0,0,5.47736933413903,-0.37907504450583884,5.023960600742839,0.8324837779020292,NA,NA,0.269252958
ideal,25,5,4,200,8000,40000,0,0,0.1108355305440667,-0.048666671758962055,0.08095895432678894,0.07854324797623981,NA,NA,NA
particle,25,5,4,200,8000,40000,0,0,22.190848589117017,-0.15065851899971255,21.70023866502362,0.6412684430931118,NA,NA,1.625772123
franken,25,5,4,200,8000,40000,0,0,18.43196566594587,-0.23497618705866563,17.935051018295432,0.7318908347091048,NA,NA,0.271882878
ideal,25,5,5,200,8000,40000,0,0,0.12442423932239224,0.08963949162643972,0.08840032786538402,-0.0536155801694315,NA,NA,NA
particle,25,5,5,200,8000,40000,0,0,43.35077102862196,0.0757911164425146,42.77153800237031,0.5034419098091374,NA,NA,1.275843631
franken,25,5,5,200,8000,40000,0,0,26.2029010874066,-0.10515976271769084,25.66390059321369,0.6441602569105946,NA,NA,0.260744401
ideal,25,5,6,200,8000,40000,0,0,0.11429352628006251,0.15089562390957048,0.07945383174293878,-0.11605592937244677,NA,NA,NA
particle,25,5,6,200,8000,40000,0,0,58.81234927170128,0.8592466466017757,58.09110008002436,-0.13799745492485754,NA,NA,1.317078834
franken,25,5,6,200,8000,40000,0,0,65.25541790665342,-0.07751431270580422,64.68695639880171,0.6459758205575165,NA,NA,0.286790835
ideal,25,5,7,200,8000,40000,0,0,0.18507770299759183,-0.0195717534015242,0.1563005899512595,0.04834886644785653,NA,NA,NA
particle,25,5,7,200,8000,40000,0,0,121.32572473266382,0.7051150090122407,120.59693619707525,0.023673526576334546,NA,NA,0.557527806
franken,25,5,7,200,8000,40000,0,0,101.54402431727016,0.07245347060914117,100.9380930223786,0.5334778242824134,NA,NA,0.270234541
ideal,25,5,8,200,8000,40000,0,0,0.1392934298161517,0.07809313880795185,0.097980376370801,-0.036780085362601155,NA,NA,NA
particle,25,5,8,200,8000,40000,0,0,340.03429209949957,0.8034241940861919,339.2890784650693,-0.058210559655879304,NA,NA,2.251262044
franken,25,5,8,200,8000,40000,0,0,502.56608495205006,0.10803810641416647,501.9160000815232,0.5420467641127087,NA,NA,0.260484919
ideal,25,5,9,200,8000,40000,0,0,0.100773445019018,0.061043362915507826,0.07143493156538201,-0.03170484946187184,NA,NA,NA
particle,25,5,9,200,8000,40000,0,0,678.9631454289997,1.0279616664440483,678.1568809600049,-0.2216971974491076,NA,NA,0.278679463
franken,25,5,9,200,8000,40000,0,0,585.8514941726917,0.41906517029071705,585.1473240134275,0.2851049889735421,NA,NA,0.257310498
ideal,25,5,10,200,8000,40000,0,0,0.08593033900859612,0.07127467202401674,0.049048844453067945,-0.03439317746848858,NA,NA,NA
particle,25,5,10,200,8000,40000,0,0,1824.05784001882,1.0339822743779687,1823.2468890849977,-0.22303134055579238,NA,NA,0.255176516
franken,25,5,10,200,8000,40000,0,0,1300.269330622433,0.6143589918918873,1299.5847404749522,0.07023115558890114,NA,NA,0.187980239
ideal,25,6,1,200,8000,40000,0,0,0.042329958310720034,0.01793479222386879,0.015701160728246212,0.00869400535860503
particle,25,6,1,200,8000,40000,0,0,0.00011517245527251743,0.004692522715573549,4388250919263834e-20,-0.0046212327694936705
franken,25,6,1,200,8000,40000,0,0,0.0005902925714390084,0.0041824345430361565,0.00015655993591129436,-0.003748701907508442
ideal,25,6,2,200,8000,40000,0,0,0.048575786973006296,-0.0073740943495365086,0.019040017039722638,0.03690986428282017,NA,NA,NA
particle,25,6,2,200,8000,40000,0,0,2.5775776371368653,-0.716545495986342,2.0896617952546004,1.2044613378686067,NA,NA,1.371314899
franken,25,6,2,200,8000,40000,0,0,2.6384736851181882,-0.7199665796131942,2.14467942923651,1.2137608354948726,NA,NA,0.281421576
ideal,25,6,3,200,8000,40000,0,0,0.1395407694678853,0.1105732274210964,0.10224590927502009,-0.07327836722823118,NA,NA,NA
particle,25,6,3,200,8000,40000,0,0,8.186243513032998,-0.2976718795548434,7.723217543902479,0.7606978486853615,NA,NA,1.520900229
franken,25,6,3,200,8000,40000,0,0,5.484316429443605,-0.3761557336603971,5.0329227688188976,0.8275493942851053,NA,NA,0.266729738
ideal,25,6,4,200,8000,40000,0,0,0.0783380240156817,-0.010692163510051172,0.058861905482007176,0.0301682820437257,NA,NA,NA
particle,25,6,4,200,8000,40000,0,0,11.752479950642009,-0.11477702098837353,11.183282940277918,0.683974031352464,NA,NA,1.699259368
franken,25,6,4,200,8000,40000,0,0,9.122940030534537,-0.21205790895530013,8.61920516180062,0.7157927776892152,NA,NA,0.264119087
ideal,25,6,5,200,8000,40000,0,0,0.07855250664669121,0.07248426089040097,0.046897825200366325,-0.0408295794440761,NA,NA,NA
particle,25,6,5,200,8000,40000,0,0,13.121066239260088,0.22168062424569807,12.490698666217472,0.4086869487969148,NA,NA,0.955431201
franken,25,6,5,200,8000,40000,0,0,12.166105627238162,-0.12294786593419843,11.649414236418885,0.6396392567534748,NA,NA,0.266473078
ideal,25,6,6,200,8000,40000,0,0,0.1374802357177224,0.007206974822695084,0.09648022249131916,0.033793038403708134,NA,NA,NA
particle,25,6,6,200,8000,40000,0,0,44.51533649239368,-0.0842748383747415,43.83990464514218,0.7597066856262528,NA,NA,1.776373444
franken,25,6,6,200,8000,40000,0,0,32.47063698488168,-0.09638942260155273,31.939669703614804,0.6273567038684258,NA,NA,0.262493895
ideal,25,6,7,200,8000,40000,0,0,0.09077296111027783,0.11160940937144245,0.05437886405656595,-0.07521531231773058,NA,NA,NA
particle,25,6,7,200,8000,40000,0,0,92.33541434651981,0.3357858395359943,91.70090393182944,0.29872457515436873,NA,NA,1.503168267
franken,25,6,7,200,8000,40000,0,0,58.09774114847298,0.036343208340408495,57.50575013582312,0.5556478043094465,NA,NA,0.274366803
ideal,25,6,8,200,8000,40000,0,0,0.08882842520736163,0.05739087347391522,0.06199841681509104,-0.030560865081644642,NA,NA,NA
particle,25,6,8,200,8000,40000,0,0,112.06620679814841,1.012681024849804,111.26865188816059,-0.21512611486195693,NA,NA,1.258698351
franken,25,6,8,200,8000,40000,0,0,84.60088782041333,0.39022198587393464,83.93527281564634,0.275393018893058,NA,NA,0.22874406
ideal,25,6,9,200,8000,40000,0,0,0.06896257083151915,0.19041509968078893,0.015846544981736602,-0.1372990738310064,NA,NA,NA
particle,25,6,9,200,8000,40000,0,0,255.0477307405516,0.9213445604769067,254.28420183428636,-0.15781565421166793,NA,NA,2.306794521
franken,25,6,9,200,8000,40000,0,0,182.56289377451384,0.5400985103522363,181.87356230777402,0.14923295638758366,NA,NA,0.250423201
ideal,25,6,10,200,8000,40000,0,0,0.06254533548967774,0.07932260376716596,0.03780561911244209,-0.05458288738993033,NA,NA,NA
particle,25,6,10,200,8000,40000,0,0,538.1162213803893,1.0402453685734645,537.3005440828098,-0.22456807099379222,NA,NA,0.269478162
franken,25,6,10,200,8000,40000,0,0,355.4676342406275,0.7183345470044663,354.67204010846706,0.07725958515587669,NA,NA,0.309051707
ideal,25,7,1,200,8000,40000,0,0,0.07145135516161256,0.07351071157942085,0.022932854213184306,-0.02499221063099261
particle,25,7,1,200,8000,40000,0,0,0.0001380685105701237,-0.004112264866776183,5286327665571041e-20,0.0041974701006905965
franken,25,7,1,200,8000,40000,0,0,0.000611292893084541,0.001563929264728564,0.00021917072506453421,-0.0011718070967085574
ideal,25,7,2,200,8000,40000,0,0,0.03911189111426343,0.046486195588066714,0.012682469494984782,-0.020056773968788078,NA,NA,NA
particle,25,7,2,200,8000,40000,0,0,7.129582830383698,-0.7182272595292688,6.636782196479432,1.2110278934335332,NA,NA,1.38531648
franken,25,7,2,200,8000,40000,0,0,7.179532887484001,-0.7192460131241967,6.684603946708411,1.2141749538997872,NA,NA,0.272812566
ideal,25,7,3,200,8000,40000,0,0,0.09142836154428818,0.013605981830112635,0.06937413794659604,0.008448241767579516,NA,NA,NA
particle,25,7,3,200,8000,40000,0,0,15.557171457796397,-0.27907316742040134,15.040083433526071,0.7961611916907265,NA,NA,1.221168024
franken,25,7,3,200,8000,40000,0,0,9.085251563808502,-0.4026666178000303,8.629720678128106,0.8581975034804279,NA,NA,0.279098554
ideal,25,7,4,200,8000,40000,0,0,0.12264297166042651,0.10568049545129618,0.08397503341738954,-0.06701255720825922,NA,NA,NA
particle,25,7,4,200,8000,40000,0,0,10.037463474167616,0.07751671228838902,9.579908274680747,0.3800384871984772,NA,NA,1.53893002
franken,25,7,4,200,8000,40000,0,0,9.768214727578552,-0.22251624798016512,9.283300264968329,0.7074307105903879,NA,NA,0.279640371
ideal,25,7,5,200,8000,40000,0,0,0.07723355506189755,0.11293835399034152,0.04570923358825793,-0.0814140325167019,NA,NA,NA
particle,25,7,5,200,8000,40000,0,0,21.485440377496992,0.1572659421446817,20.878004905835116,0.4501695295171961,NA,NA,1.607597713
franken,25,7,5,200,8000,40000,0,0,18.92368650176762,-0.13647565955777424,18.398420076864962,0.6617420844604316,NA,NA,0.263278223
ideal,25,7,6,200,8000,40000,0,0,0.08695676465546026,0.12464445885269118,0.06182846985247301,-0.09951616404970393,NA,NA,NA
particle,25,7,6,200,8000,40000,0,0,41.76727339400052,0.6080201034427355,41.08823759925011,0.07101569130768083,NA,NA,1.578251128
franken,25,7,6,200,8000,40000,0,0,39.098242266476646,-0.057552293803260796,38.57907288057301,0.5767216797068986,NA,NA,0.274620795
ideal,25,7,7,200,8000,40000,0,0,0.16074419427255263,0.0346601270593104,0.12363707291657589,0.002446994296666345,NA,NA,NA
particle,25,7,7,200,8000,40000,0,0,111.18587351988636,0.6767693367557476,110.50669109845876,0.002413084671836583,NA,NA,1.565077361
franken,25,7,7,200,8000,40000,0,0,142.87357946560002,0.009270934618651805,142.30980035270142,0.5545081782799386,NA,NA,0.234175764
ideal,25,7,8,200,8000,40000,0,0,0.18138532506867303,0.0498890054766461,0.15255532770483332,-0.02105900811280638,NA,NA,NA
particle,25,7,8,200,8000,40000,0,0,300.155885338938,0.4518461429622306,299.4630405317064,0.24099866426940156,NA,NA,1.591035418
franken,25,7,8,200,8000,40000,0,0,226.5572782366828,0.22837533517648942,225.96191892667974,0.36698397482655504,NA,NA,0.278255708
ideal,25,7,9,200,8000,40000,0,0,0.09323021887734459,0.06889174015831273,0.06381405698937061,-0.03947557827033873,NA,NA,NA
particle,25,7,9,200,8000,40000,0,0,614.9108122734476,1.0329653419614397,614.0989580233879,-0.22111109190169026,NA,NA,0.25699121
franken,25,7,9,200,8000,40000,0,0,657.2767797051421,0.17852695917848227,656.6684178323851,0.429834913578558,NA,NA,0.311793171
ideal,25,7,10,200,8000,40000,0,0,0.07442768443546442,0.08754138016667898,0.03459753649613337,-0.04771123222734794,NA,NA,NA
particle,25,7,10,200,8000,40000,0,0,1570.0658963998048,1.0370271792254497,1569.2533660560416,-0.22449683546238702,NA,NA,0.406179344
franken,25,7,10,200,8000,40000,0,0,1036.0095661257797,0.8426131144931928,1035.2536908613047,-0.08673785001812175,NA,NA,0.241865376
ideal,25,8,1,200,8000,40000,0,0,0.0819051974492466,0.16791105971372638,0.008660845758526301,-0.09466670802300609
particle,25,8,1,200,8000,40000,0,0,0.00012016239324449066,0.0012236108256644673,4554309417081974e-20,-0.0011489915265907964
franken,25,8,1,200,8000,40000,0,0,0.0006200220074117715,-0.00016296488315434288,0.00023737454810613838,0.0005456123424599766
ideal,25,8,2,200,8000,40000,0,0,0.048117504705510176,0.05785204871139327,0.01702791934901246,-0.026762463354895558,NA,NA,NA
particle,25,8,2,200,8000,40000,0,0,5.690873324361972,-0.7166894502049141,5.198971776785291,1.2085909977815945,NA,NA,1.392831727
franken,25,8,2,200,8000,40000,0,0,5.675128790429755,-0.7200244601902759,5.180808646449302,1.2143446041707289,NA,NA,0.265443865
ideal,25,8,3,200,8000,40000,0,0,0.06072589785388251,0.1423019408805325,0.024311790492835897,-0.10588783351948589,NA,NA,NA
particle,25,8,3,200,8000,40000,0,0,4.930564916494121,-0.2889680867629226,4.433154228821214,0.7863787744358299,NA,NA,1.644500232
franken,25,8,3,200,8000,40000,0,0,4.182735170431713,-0.3883846276522087,3.7356024096312903,0.8355173884526328,NA,NA,0.277100941
ideal,25,8,4,200,8000,40000,0,0,0.06837268704212632,0.14367574298295865,0.028594367241247913,-0.10389742318208026,NA,NA,NA
particle,25,8,4,200,8000,40000,0,0,8.27358202104734,-0.16768781475049624,7.796735097728812,0.6445347380690236,NA,NA,1.437772924
franken,25,8,4,200,8000,40000,0,0,7.785395041536648,-0.21252648980807143,7.287539246142995,0.7103822852017242,NA,NA,0.264462725
ideal,25,8,5,200,8000,40000,0,0,0.0650451590479168,0.16800977438493278,0.027119800006113713,-0.1300844153431297,NA,NA,NA
particle,25,8,5,200,8000,40000,0,0,11.873551399505994,0.34909312837031703,11.311676461281916,0.2127818098537617,NA,NA,0.58862452
franken,25,8,5,200,8000,40000,0,0,14.359943095424185,-0.128631781928216,13.831682494174867,0.6568923831775321,NA,NA,0.265320173
ideal,25,8,6,200,8000,40000,0,0,0.13898876175231725,0.07952968901283161,0.10679217354382876,-0.04733310080434313,NA,NA,NA
particle,25,8,6,200,8000,40000,0,0,13.266004386004258,0.8997919796818621,12.53786392478625,-0.1716515184638521,NA,NA,2.527655733
franken,25,8,6,200,8000,40000,0,0,14.784343492605633,-0.08980715372984224,14.236174980044444,0.6379756662910286,NA,NA,0.274257786
ideal,25,8,7,200,8000,40000,0,0,0.16575897519274083,0.0901284645870036,0.12811454857721702,-0.05248403797147984,NA,NA,NA
particle,25,8,7,200,8000,40000,0,0,46.71503893091645,0.2539698495724815,46.08749989241615,0.373569188927819,NA,NA,1.005372833
franken,25,8,7,200,8000,40000,0,0,42.329403747881045,-0.06127530031036102,41.76985145521881,0.6208275929725887,NA,NA,0.255045483
ideal,25,8,8,200,8000,40000,0,0,0.34699970183886325,0.054581707440734456,0.3107799513323777,-0.01836195693424884,NA,NA,NA
particle,25,8,8,200,8000,40000,0,0,120.3500510898606,0.08428515479082285,119.73002532167574,0.5357406133940368,NA,NA,1.345690858
franken,25,8,8,200,8000,40000,0,0,83.10395707053924,0.04486530659533122,82.51493456300135,0.5441572009425621,NA,NA,0.283087571
ideal,25,8,9,200,8000,40000,0,0,0.07482810519054861,0.08503319887324803,0.042973459086856576,-0.05317855276955599,NA,NA,NA
particle,25,8,9,200,8000,40000,0,0,340.2120820750898,0.13537023508646698,339.54323247285515,0.5334793671483292,NA,NA,1.304231198
franken,25,8,9,200,8000,40000,0,0,117.74141762657267,0.32204776328306184,117.16917010750403,0.2501997557855767,NA,NA,0.253602395
ideal,25,8,10,200,8000,40000,0,0,0.1681832328223587,0.08358004098614016,0.12171245291144589,-0.03710926107522733,NA,NA,NA
particle,25,8,10,200,8000,40000,0,0,222.67352000677286,1.0389996529576502,221.86022173953504,-0.22570138571983667,NA,NA,0.447748173
franken,25,8,10,200,8000,40000,0,0,321.7161056595911,0.4060354850889807,321.03881597073075,0.27125420377142023,NA,NA,0.294989988
ideal,25,9,1,200,8000,40000,0,0,0.04943173934805243,0.06203800829964065,0.020925183491104272,-0.0335314524426925
particle,25,9,1,200,8000,40000,0,0,9938038540025467e-20,0.0021531279841606743,35160140988770194e-21,-0.00208890773974919
franken,25,9,1,200,8000,40000,0,0,0.000690688103920205,0.003957829830647269,0.00020898470581766698,-0.0034761264325447313
ideal,25,9,2,200,8000,40000,0,0,0.0818411267897123,0.03394031591148519,0.05323413547144876,-0.005333324593221658,NA,NA,NA
particle,25,9,2,200,8000,40000,0,0,4.218292726826938,-0.7154688992301906,3.726808152971047,1.2069534730860818,NA,NA,1.380724544
franken,25,9,2,200,8000,40000,0,0,4.333596733960283,-0.7229029497075822,3.83760164891792,1.2188980347499443,NA,NA,0.272996387
ideal,25,9,3,200,8000,40000,0,0,0.05931193743641924,0.09011116225521049,0.02276544090536879,-0.05356466572416006,NA,NA,NA
particle,25,9,3,200,8000,40000,0,0,7.45826615885278,-0.2710921799080521,6.963299645139339,0.7660586936214919,NA,NA,1.496570696
franken,25,9,3,200,8000,40000,0,0,7.950816272080749,-0.38915451051890954,7.506218176266666,0.8337526063329914,NA,NA,0.2644398
ideal,25,9,4,200,8000,40000,0,0,0.056919227766947966,0.007027019464921264,0.02826970899297029,0.02162249930905641,NA,NA,NA
particle,25,9,4,200,8000,40000,0,0,17.291136187999243,0.019991559840980666,16.763003325544474,0.5081413026137899,NA,NA,1.59763578
franken,25,9,4,200,8000,40000,0,0,15.304959160971212,-0.21934785162140624,14.813447924454819,0.7108590881377974,NA,NA,0.25864359
ideal,25,9,5,200,8000,40000,0,0,0.20609953353750995,0.030622730163327172,0.17549070233253136,-13898958348549859e-21,NA,NA,NA
particle,25,9,5,200,8000,40000,0,0,58.256986502089966,0.029785484646190963,57.61843391830757,0.6087670991362043,NA,NA,1.667096925
franken,25,9,5,200,8000,40000,0,0,29.63933301440464,-0.05424727582875849,29.08930175606034,0.6042785341730642,NA,NA,0.299956081
ideal,25,9,6,200,8000,40000,0,0,0.08856621975220666,0.04496290491084473,0.05793847557256365,-0.014335160731201724,NA,NA,NA
particle,25,9,6,200,8000,40000,0,0,48.975699344592776,0.8851144232111279,48.25441071736446,-0.16382579598280392,NA,NA,0.474375285
franken,25,9,6,200,8000,40000,0,0,48.39618602580288,-0.0743143922455364,47.85655537721692,0.6139450408315007,NA,NA,0.274384857
ideal,25,9,7,200,8000,40000,0,0,0.12346100289077687,0.10211288099607405,0.08773787732565698,-0.06638975543095414,NA,NA,NA
particle,25,9,7,200,8000,40000,0,0,98.49941224745041,0.9929077613003818,97.71988003071714,-0.21337554456710175,NA,NA,2.285322817
franken,25,9,7,200,8000,40000,0,0,114.6293524145165,-0.06273271941930081,114.08540279353129,0.6066823404045077,NA,NA,0.259394593
ideal,25,9,8,200,8000,40000,0,0,0.07465421589248951,0.09956568069764288,0.04428593085307102,-0.06919739565822439,NA,NA,NA
particle,25,9,8,200,8000,40000,0,0,197.21514396950033,1.0168151915525452,196.41703615794862,-0.21870738000082918,NA,NA,1.924831725
franken,25,9,8,200,8000,40000,0,0,233.52650067427837,0.17220482947835633,232.9057305399693,0.4485653048307565,NA,NA,0.246891856
ideal,25,9,9,200,8000,40000,0,0,0.10099473880971764,0.09680696250664841,0.06459663536035282,-0.060408859057283576,NA,NA,NA
particle,25,9,9,200,8000,40000,0,0,393.2738206375509,1.031554376563852,392.4645864153937,-0.22232015440657266,NA,NA,0.271411972
franken,25,9,9,200,8000,40000,0,0,346.7035159133361,0.47313872688449543,346.0225906547817,0.20778653166987054,NA,NA,0.293018519
ideal,25,9,10,200,8000,40000,0,0,0.1290435061642313,0.030905940058740727,0.09278125331512702,0.005356312790363555,NA,NA,NA
particle,25,9,10,200,8000,40000,0,0,874.4866328848849,1.0379437242504674,873.6728163109644,-0.2241271503300944,NA,NA,0.240930212
franken,25,9,10,200,8000,40000,0,0,765.4941128575673,0.5080157336208395,764.7549644682074,0.23113265573905706,NA,NA,0.255347272
ideal,25,10,1,200,8000,40000,0,0,0.0326380587698584,0.08940996926134143,0.006359939897586267,-0.06313185038906928
particle,25,10,1,200,8000,40000,0,0,0.00013590836333893247,0.0006938195293816618,27584282297728896e-21,-0.0005854954483404584
franken,25,10,1,200,8000,40000,0,0,0.000486114671892191,-0.0007434514653744118,0.00015655587021390122,0.0010730102670527012
ideal,25,10,2,200,8000,40000,0,0,0.0741276619728198,0.08179827730394595,0.031425369465892444,-0.0390959847970186,NA,NA,NA
particle,25,10,2,200,8000,40000,0,0,4.429759460045823,-0.7197869442265243,3.935887630776828,1.2136587734955209,NA,NA,1.433042427
franken,25,10,2,200,8000,40000,0,0,4.360078603332984,-0.7224303701462882,3.8681878793031337,1.2143210941761384,NA,NA,0.270263595
ideal,25,10,3,200,8000,40000,0,0,0.08333141489412954,0.11401339035809943,0.050369412922451534,-0.08105138838642142,NA,NA,NA
particle,25,10,3,200,8000,40000,0,0,8.761920830476251,-0.2942608126831415,8.279494898477488,0.7766867446819057,NA,NA,1.074222484
franken,25,10,3,200,8000,40000,0,0,7.093206480340809,-0.3759581159888423,6.6527740510930595,0.8163905452365929,NA,NA,0.271415683
ideal,25,10,4,200,8000,40000,0,0,0.06375411978396485,0.04429637867879138,0.02853255436915116,-0.009074813263977691,NA,NA,NA
particle,25,10,4,200,8000,40000,0,0,12.585967178727353,-0.3136698398393173,12.048241355756725,0.8513956628099438,NA,NA,1.139453562
franken,25,10,4,200,8000,40000,0,0,12.904843320484275,-0.21559465427256233,12.421247537303623,0.6991904374532173,NA,NA,0.264866603
ideal,25,10,5,200,8000,40000,0,0,0.130927527875308,0.10487522837450569,0.08592636084274963,-0.059874061341947296,NA,NA,NA
particle,25,10,5,200,8000,40000,0,0,12.474181045786736,0.4658418527892012,11.89717440419593,0.11116478880160689,NA,NA,2.379501358
franken,25,10,5,200,8000,40000,0,0,18.647089060661393,-0.14270656114306496,18.12983389561163,0.6599617261928303,NA,NA,0.260093715
ideal,25,10,6,200,8000,40000,0,0,0.08564546498876686,0.07939955923450345,0.06381410132950091,-0.057568195575237485,NA,NA,NA
particle,25,10,6,200,8000,40000,0,0,27.306242078706973,0.878789101336757,26.582306926778298,-0.15485394940807828,NA,NA,1.208001985
franken,25,10,6,200,8000,40000,0,0,37.352631057150425,-0.09406668368864768,36.80111244372106,0.6455852971180045,NA,NA,0.254856557
ideal,25,10,7,200,8000,40000,0,0,0.13424940298493884,0.06414201555147306,0.09795645476872417,-0.02784906733525837,NA,NA,NA
particle,25,10,7,200,8000,40000,0,0,48.719541762444095,0.9255322827611663,47.95168094617169,-0.15767146648876476,NA,NA,1.298259219
franken,25,10,7,200,8000,40000,0,0,63.31042282542606,0.1328942806885741,62.705483276933926,0.47204526780355627,NA,NA,0.249989857
ideal,25,10,8,200,8000,40000,0,0,0.07133782682230136,0.04173307115510483,0.045010154346683845,-0.01540539867948729,NA,NA,NA
particle,25,10,8,200,8000,40000,0,0,91.32843962553494,1.0154740764182089,90.52798061179911,-0.2150150626823904,NA,NA,2.52256557
franken,25,10,8,200,8000,40000,0,0,117.60192593240136,0.16055377002683754,116.96601410491122,0.4753580574632895,NA,NA,0.238143256
ideal,25,10,9,200,8000,40000,0,0,0.1335205767982229,-0.0363313982599604,0.1085945854817964,0.06125738957638689,NA,NA,NA
particle,25,10,9,200,8000,40000,0,0,208.61975966418066,1.0439568676355102,207.8036822915296,-0.22787949498448595,NA,NA,0.850254202
franken,25,10,9,200,8000,40000,0,0,256.39715172082447,0.41728710266089886,255.72117024754283,0.25869437062080514,NA,NA,0.303976988
ideal,25,10,10,200,8000,40000,0,0,0.06910148749607326,0.052911438871987626,0.03819848972453051,-0.02200844110044489,NA,NA,NA
particle,25,10,10,200,8000,40000,0,0,462.74034987524095,1.0503575286461162,461.91899817992226,-0.22900583332744462,NA,NA,0.256544934
franken,25,10,10,200,8000,40000,0,0,489.0696111543487,0.3636382945619719,488.46383951307473,0.2421333467118979,NA,NA,0.198149913
ideal,25,1,1,500,50000,250000,0,0,0.05042939142542697,0.07830837170373561,0.012215420420617426,-0.04009440069892607
particle,25,1,1,500,50000,250000,0,0,1617016237469825e-20,-0.0003442611230235759,44152161498528e-19,0.00035601606924842136
franken,25,1,1,500,50000,250000,0,0,7985990300066609e-20,0.0005471681191617506,21939058859856667e-21,-0.0004892472750209412
ideal,25,1,2,500,50000,250000,0,0,0.05056610892474168,0.10727575959061927,0.019309697142832774,-0.07601934780871038,NA,NA,NA
particle,25,1,2,500,50000,250000,0,0,8.213883636837906,-0.718580566243273,7.722037913251016,1.2104262898301625,NA,NA,51.829459119
franken,25,1,2,500,50000,250000,0,0,8.208409219323077,-0.7185107259780499,7.71708807970194,1.209831865599186,NA,NA,9.787539396
ideal,25,1,3,500,50000,250000,0,0,0.05793481409124708,0.01295699853198154,0.024345479055939527,0.020632336503326028,NA,NA,NA
particle,25,1,3,500,50000,250000,0,0,5.539863563026527,-0.22088782729165887,5.075122762138834,0.6856286281793511,NA,NA,69.743519341
franken,25,1,3,500,50000,250000,0,0,3.7247009339955186,-0.3951029691827898,3.2746856152054153,0.8451182879728935,NA,NA,9.599554543
ideal,25,1,4,500,50000,250000,0,0,0.07121240911174305,0.08444236259681895,0.030445092878852612,-0.04367504636392851,NA,NA,NA
particle,25,1,4,500,50000,250000,0,0,13.171755593433886,0.2283115761758559,12.638048473124103,0.3053955441339248,NA,NA,76.796974846
franken,25,1,4,500,50000,250000,0,0,9.368887816110332,-0.22596378842162937,8.877039617767496,0.7178119867644666,NA,NA,9.532643657
ideal,25,1,5,500,50000,250000,0,0,0.10613833870156557,0.06444402949794231,0.0684983763421258,-0.026804067138502558,NA,NA,NA
particle,25,1,5,500,50000,250000,0,0,8.977252926279794,0.3498941206120064,8.360131382212694,0.2672274234550932,NA,NA,73.360858703
franken,25,1,5,500,50000,250000,0,0,16.52725844113247,-0.1416757771323563,16.007987135828095,0.6609470824367332,NA,NA,9.763090529
ideal,25,2,1,500,50000,250000,0,0,0.06062201623104969,0.09941447485507332,0.0159000926810312,-0.054692551305054835
particle,25,2,1,500,50000,250000,0,0,22992483769370056e-21,-0.0006527690201229286,5381437722695658e-21,0.0006703800661696029
franken,25,2,1,500,50000,250000,0,0,7473282797094513e-20,-0.00021254890008473581,2255906630259524e-20,0.0002647226617530857
ideal,25,2,2,500,50000,250000,0,0,0.05074241455967539,-0.0262295455268359,0.02965762297127386,0.047314337115237436,NA,NA,NA
particle,25,2,2,500,50000,250000,0,0,4.73380424224959,-0.7187142546737832,4.241571205528558,1.2109472913948145,NA,NA,50.507094589
franken,25,2,2,500,50000,250000,0,0,4.677661104035312,-0.7185953713730671,4.185673242856905,1.2105832325514743,NA,NA,9.745750326
