model,mod,M,MEquiv,r,sampType,mhType,hpl,nIter,useForward,overlap,isFuzzed,rejuv,dimension,rep,startTime,step,checksum,putime,samptime,klerror,kl,covdiv,meandiv,entropydiv,b01,b02,b03,b04,b05,b06,b07,b08,b09,b10,b11,b12,b13,b14,b15,b16,b17,b18,b19,b20,v0101,v0202,v0303,v0404,v0505,v0606,v0707,v0808,v0909,v1010,v1111,v1212,v1313,v1414,v1515,v1616,v1717,v1818,v1919,v2020,v0102,v0203,v0304,v0405,v0506,v0607,v0708,v0809,v0910,v1011,v1112,v1213,v1314,v1415,v1516,v1617,v1718,v1819,v1920,v0103,v0204,v0305,v0406,v0507,v0608,v0709,v0810,v0911,v1012,v1113,v1214,v1315,v1416,v1517,v1618,v1719,v1820
Finkelstein PF,finkel,40,40,1,bkf.SampleUniform,bkf.MhSampled,30,160,1.0,2.0,bkf.FuzzFinkelParticles,0.25,20,1,2019-01-22T18:59:32.14,4,0.2001018295953898,3.736294321,0,,7.291795488038194e27,7.291795488038194e27,0.26333400486650477,-13.711421553407297,1.4588782449574573,-0.09557842390087234,-0.005510475930846748,-0.08753881877967529,0.04781389808773362,0.436034423917794,0.060742846921327975,0.010810886987861229,-0.09215428651932289,-0.041423337075555455,-0.23382286323810142,0.002305668565210084,-0.053235058350524334,0.07545465817075919,0.023188930041026623,-0.631724628114295,-0.021138867709227016,-0.09968376108434907,0.038196165245165226,-2.369692981136574,0.7078677534638502,7.888609052210118e-31,0.037303821529043,0.06474446874624033,0.07915129909128427,3.33700364312695,0.0149435791741572,0.013155692248633175,0.03257123902526306,0.01609493980747374,1.2002171902475463,0.023343859772319873,0.02283953507475708,0.016253682626133994,0.049279996026762495,1.0948139683846925,0.03919964245270126,0.032376356387728365,0.03282883987055997,1.7749370367472766e-30,1.3805065841367708e-31,-3.944304526105059e-32,0.0052562985626440585,0.002691237299957393,0.08286650908742785,-0.07014427564063778,-0.004185025043973385,0.003117318381079497,-0.0063831375400349895,0.0013061136705179045,0.0016752498087973418,-0.0032646446822177395,-0.0022260919603447837,-0.0026461248346993935,0.03215595438989481,0.021240703483480828,-0.0010073129536294872,-0.0028789138334373316,-3.609038641386129e-30,-0.045874834081990334,-3.944304526105059e-31,0.002159839446909269,-0.06596904594354233,-0.001299092877211237,4.065635059981762e-5,0.0016313178939546084,0.0003679145466122057,-0.03630805933926939,0.0028769716511795967,-0.021191687809462567,-0.003910480271767244,-0.005867078974445868,-0.002339418512058017,0.013951991604221229,0.011643978616203013,-0.0004952090354559359,1.5086964812351851e-30
Finkelstein PF,finkel,40,40,1,bkf.SampleUniform,bkf.MhSampled,30,160,1.0,2.0,bkf.FuzzFinkelParticles,0.25,20,1,2019-01-22T18:59:32.14,5,4.726911079560045,4.332850756,0,,5.048166107103365e27,5.048166107103365e27,0.3472602183984216,-6.620825268912159,-0.9657489074860157,-0.9045433389943629,0.04410210283582838,-0.5305548120417023,0.024909468008658564,-0.026252974444707297,0.2169721975374712,-0.023904351315641392,0.08381830608220509,0.02183472614112203,0.9588215229240011,0.0291624231892742,-0.08485140490786947,-0.12207396640967083,-0.08673440929572804,-0.6637481756387276,0.042230749692770964,0.12847778316272507,0.4683752262646701,-0.36452774333395777,2.0105127227250663,7.888609052210118e-31,0.0572269412435476,0.08681805563801546,0.0252090137470079,1.1250576786363613,0.07328262605632589,0.03180976532082875,0.03454357215365253,0.06204985123509497,0.7971013668847666,0.21921432278274122,0.03661098574859673,0.016455313084524182,0.019883854985608518,1.7803774343077121,0.03649761683128629,0.08392051740581159,0.001964083210274089,0.4802996830360636,-2.465190328815662e-31,3.451266460341927e-32,-0.011285984212830294,0.006588477362875509,-0.011433518595852324,-0.02276963385796025,0.005306349420629695,-0.0013651336862032458,-0.003631865278521849,0.11301855157524657,-0.07860164625952615,-0.018680943335180725,0.0036923141755392398,0.004311210770289234,0.017635450382656164,-0.007276411968180237,0.0070539658493769045,0.0028587471967358806,0.0019952354349217012,0.03749396292641784,1.5777218104420237e-31,0.01206129265833227,-0.013533749876834034,0.007682315264619726,0.02893223823691969,0.0023908748573233268,-0.009510245865466699,-0.02708961701209266,-0.012434243548050894,0.014453345454398093,-0.007399274833764673,-0.004121398040024457,0.004248557075289139,-0.0007111080824843833,-0.01310791343344679,-0.002486943309973901,0.0031773042538032234
Finkelstein PF,finkel,40,40,1,bkf.SampleUniform,bkf.MhSampled,30,160,1.0,2.0,bkf.FuzzFinkelParticles,0.25,20,1,2019-01-22T18:59:32.14,6,8.142074788094593,4.588436903,0,,0.8326180712030752,1.3571165475964615,0.14123539979094518,-0.6657338761843314,-0.3780521168316362,0.0023053369695347214,0.05128752791143398,-0.03849792630308624,0.01352841383796255,-0.75672384123052,-0.05194727260579857,-0.0014579502288700752,-0.0014630990085214846,-0.08008455051480468,0.5531004640529946,-0.00493847324724328,0.2346266511057029,0.3013071429053351,0.05006299944793158,-0.3372176076989861,0.05277519128880148,-0.0920830905034058,0.017597588412530563,-0.22153482838460992,0.961556584350325,0.01622475920529212,0.05186834135429719,0.07479223088754282,0.01393224994398725,1.1756155751050739,0.022079628043752228,0.029578093804163208,0.0315682921580832,0.03736485258215076,1.5140275756327797,0.0331382819724634,0.007495285527226037,0.10720145331415686,0.022434500247848772,0.9482864939490689,0.04521318242347449,0.020220965073961424,0.026656617175336614,0.035872282053746346,-0.005197162388288474,-0.0007364050816008137,0.0016460288543798413,0.0060616859982857,0.03176426998792716,-0.007973828173909216,-0.0021299220224780843,0.0049079089177166005,0.0063224400123068295,-0.025918958273094952,0.011292255956522923,-0.0016100519755397594,0.002440729890504972,0.002132813050036946,0.012739070327525723,0.00869462126853427,0.001896494935885449,-0.001964709873492835,0.0032786950967279727,0.04178689131329386,0.0010427205139435923,0.0036704224609279065,0.08475358984626945,0.001592707122059826,0.025429824777518435,0.0011227538730407929,-0.0018226531179101975,0.004687691955947715,0.002274516793881938,-0.015242472358304813,0.005854353954182458,-0.0024236240209892825,-0.08715449635305769,0.00022972411070176156,-0.051942971227223945,-0.006443082151401734,0.0018848563339062712
Finkelstein PF,finkel,40,40,1,bkf.SampleUniform,bkf.MhSampled,30,160,1.0,2.0,bkf.FuzzFinkelParticles,0.25,20,1,2019-01-22T18:59:32.14,7,2.8730597077529865,3.412698558,0,,8.414171085850842e28,8.414171085850842e28,0.1635929071595288,-21.045622137381507,0.7386193512645338,1.9485217434549984,0.04502025326459913,-0.06957579308188322,-0.04221960449907414,0.04464527473477542,-0.05517487341582594,-2.454929997552986,0.07107154816543071,2.9270803905267666,-0.4648140912949916,0.02192626516484586,-0.08501600589036329,0.08617333689801221,-0.43463339847552085,-0.01341589715155278,-0.05072501238039617,0.16896168172594184,0.08416505614657366,-0.5605551459498921,2.5555953117208876,4.930380657631324e-32,0.026798205169102474,0.023337979362109625,0.0310569319586394,1.573819880981054,0.017138451874568954,2.8398992587956425e-29,0.05759935148329384,1.232595164407831e-30,1.0632599921630808,0.041513132229722235,0.05845745466249737,0.030500641795380347,0.0006339936418323064,1.2999779324555687,0.037488672993165696,0.006353321494383707,0.014522707930829826,0.000673797939293532,-2.489842232103819e-31,1.7872629883913549e-31,0.002041182020163516,-0.0014799173032371805,-0.008895678469459772,-0.025922147823287518,-6.705317694378601e-31,-2.6426840324903896e-30,-5.546678239835239e-31,-4.930380657631324e-32,-0.0013295417758704031,0.014752037867954685,-0.0037032001184528814,0.0010095596815733552,-0.0032066603966529523,-0.03666967312880911,0.00187875403851466,-0.0020127279226343176,0.00013472768384285413,0.02175004734654629,-2.711709361697228e-31,-0.011100710540313767,-0.02401648945469027,-0.0019936574823106313,-7.198355760141733e-30,0.0026573472263697715,5.9164567891575885e-30,-0.06653127893430734,-3.901163695350785e-31,-0.05607929911581188,-0.0028423150719421686,0.0018019238688319708,-0.04169472204965037,-0.0010273423825372266,-0.005117825036512679,-0.006136547757891134,-5.149291375586392e-5
Finkelstein PF,finkel,40,40,1,bkf.SampleUniform,bkf.MhSampled,30,160,1.0,2.0,bkf.FuzzFinkelParticles,0.25,20,1,2019-01-22T18:59:32.14,8,5.916207788757199,3.406541441,0,,-1.806934329037201e60,-1.806934329037201e60,0.044433217806973915,-0.5586788859532472,0.44057172851538495,-0.008596897484685617,0.2466999081881565,-0.1447607898028025,0.1205701977743675,-0.11247812321688766,-0.12211696074072886,-0.007617727719504641,0.10573702188623813,0.3035428741337052,-0.39212368718046187,-0.04393555686502726,-0.05825239661461268,-0.09386924687947662,0.6072125986593999,-0.021780260165039422,-0.042992771716605205,0.2051130697520045,0.019172855057056015,-0.031237584661721662,0.8780855407555546,0.053077167938591754,0.015809734415306396,0.03358215384338259,0.025975424373226776,1.5326518926035524,0.08256339514837194,0.012927240489391274,0.021293058989346053,0.05487065751093626,1.625666108426093,0.006366280133694448,3.1554436208840472e-30,0.07733475399595582,2.8398992587956425e-29,1.258146731930372,0.014956282015708153,0.020408378480930592,0.07465245661371044,0.0648472606818075,0.015342994941302599,-0.003156004985048847,0.00018314860426308705,0.0014126713539710251,0.029454353215800356,-0.0302008893604791,0.002223213421944275,-0.002625651888406192,0.0053467180195277955,-0.012531971363716735,0.006489118673167417,1.1241267899399419e-30,-1.262177448353619e-30,-3.786532345060857e-30,-2.8793423040566934e-30,-0.011486139069374695,0.0009186059994443952,-0.008438090056109529,-0.0042103509273430885,-0.00212460381123132,-0.00923408245486596,0.0035085424372802545,0.06491685341954302,-0.0036874405537338584,0.0315103598782915,0.002821674674736484,-0.004560086927444195,0.00920675699857797,0.005778373339343071,-1.078520768856852e-31,-0.00025760895397874197,9.466330862652142e-30,0.09976120596835965,-6.0347859249407406e-30,-0.03125784644104323,-0.004701407310483522,-0.008260514425110445
Finkelstein PF,finkel,40,40,1,bkf.SampleUniform,bkf.MhSampled,30,160,1.0,2.0,bkf.FuzzFinkelParticles,0.25,20,1,2019-01-22T18:59:32.14,9,-3.4199427776605256,3.412727678,0,,1.0236559050515157e28,1.0236559050515157e28,0.037986116864950445,-14.164727237473471,0.18926257723620435,0.0027053988709919707,0.05344683131191452,0.615354424501795,0.4367796644067532,0.3243796077027392,0.01769053205919846,-0.01593310626956157,-0.10128388295554663,0.027672440241198415,-0.018058066738645795,0.07263930886606307,-0.20935724192075345,0.012635424170964304,0.12241098186420629,-0.21695361181644035,0.07346066509239613,-0.011364898894649755,0.37447199999028213,0.00017149204910449356,0.7174182756178658,0.03798590117587525,3.1554436208840472e-30,0.0014010510270062045,0.06452283888086806,2.723272087280733,0.04645198000760619,0.05357409912939849,0.011082836482915769,0.044293969514168745,1.3085473733163173,0.009682006449025612,0.03585753469506534,0.020051633970439776,0.005736106507372091,0.46666415321764404,0.06923296220596166,0.022446902284888593,4.437342591868191e-31,0.05532630075848756,0.011859968028224033,1.2227344030925683e-30,-1.9721522630525295e-31,0.00034928071391245724,0.08433572878867979,-0.007353157843679856,0.0076436824664933055,-0.0023221165944975137,0.005172956381265135,0.059133839506772534,-0.03093519720144282,-0.0025040361004094406,-0.0009832744793884952,-0.003090888247129877,-0.007180982462637206,0.0305044454764163,-0.0017967719483212028,3.254051234036674e-31,1.7749370367472766e-31,7.888609052210118e-32,-0.0002498276290212499,-4.535950205020818e-30,0.004433641980966568,0.02611117342396039,-0.05205348079848635,-0.003296558335747263,-0.002568489329638419,0.01935010040480105,0.0019239938212037328,0.014293455362056257,0.007073113573707829,-0.0013677481985750627,0.014363534568236287,-0.002779690602608769,0.004390584057101669,-1.7009813268828068e-31,0.00423079689997177
Finkelstein PF,finkel,40,40,1,bkf.SampleUniform,bkf.MhSampled,30,160,1.0,2.0,bkf.FuzzFinkelParticles,0.25,20,1,2019-01-22T18:59:32.14,10,-2.049133631376759,4.807165389,0,,Inf,Inf,0.5353346056171528,-7.6075465400055595,1.0928199876504867,0.06611778734311624,-0.03009083404308796,0.025836235501856875,0.11138751742247788,0.1585939815845281,0.08574378938122229,-0.05698166039629937,-0.20444287270720274,0.17905652177572606,-0.013656217703036155,-1.0891866519003521,0.026808556842166986,-0.43814322811441864,0.14977198795963753,-1.7774066844646343,-0.03746988211073443,-0.10709356818535198,-0.2335334040325352,0.16695260366166176,0.5977243661478026,0.04409624457546027,0.059111387880346956,0.023481570262245843,0.04654578012675036,0.9102182108905886,0.012055115920828663,0.02257457315159603,2.8398992587956425e-29,0.02428865583599041,1.461553223018249,0.0002784225251756332,0.024321605377183267,1.9721522630525295e-31,0.0,1.458085746856671,0.041034038473798065,0.0026890492943791346,0.028316014186338962,0.016438703398868333,0.03757459674887925,-0.009376763635723198,-0.00015014972059657837,0.005675187088162352,-0.0534243470395039,-0.01638426816722231,0.0011134595046557783,7.691393825904866e-31,2.6328232711751272e-30,-0.02285749252620867,0.0024019757785275027,-0.00047413573319780926,2.859620781426168e-31,0.0,0.0,0.03550141999865874,-0.0007170817111568524,0.002236678307472408,0.002797565814341679,-0.08387345190508609,-0.007049676578539692,0.0012492961700817625,-0.026814476365192283,-0.005560512689072591,-0.014105076765123762,-1.2720382096688816e-30,-0.0012242589913640523,-8.125267323776422e-30,-0.00023187686458607518,-0.028604653743678217,-2.662405555120915e-30,0.0,-2.465190328815662e-33,0.0,-0.008859127169029956,-0.0034327982497787007,0.001350746664774257
Block PF,block,320,40,3,,,,,,,,,20,1,2019-01-22T19:04:14.367,1,13.277411686139242,0.219980415,0,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.2704071660734533,-13.277411686139242,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,NaN,NaN,0.0,NaN,NaN,0.0,NaN,NaN,0.0,NaN,NaN,0.0,NaN,NaN,0.0,NaN,NaN,0.0,0.0,NaN,0.0,0.0,NaN,0.0,0.0,NaN,0.0,0.0,NaN,0.0,0.0,NaN,0.0,0.0,NaN,0.0,0.0
Block PF,block,320,40,3,,,,,,,,,20,1,2019-01-22T19:04:14.367,2,-5.390729225387302,0.181425061,0,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.2434381568994846,5.390729225387302,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,NaN,NaN,0.0,NaN,NaN,0.0,NaN,NaN,0.0,NaN,NaN,0.0,NaN,NaN,0.0,NaN,NaN,0.0,0.0,NaN,0.0,0.0,NaN,0.0,0.0,NaN,0.0,0.0,NaN,0.0,0.0,NaN,0.0,0.0,NaN,0.0,0.0
Block PF,block,320,40,3,,,,,,,,,20,1,2019-01-22T19:04:14.367,3,3.726769447369349,0.134947629,0,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-4.092912573013105,-3.726769447369349,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,NaN,NaN,0.0,NaN,NaN,0.0,NaN,NaN,0.0,NaN,NaN,0.0,NaN,NaN,0.0,NaN,NaN,0.0,0.0,NaN,0.0,0.0,NaN,0.0,0.0,NaN,0.0,0.0,NaN,0.0,0.0,NaN,0.0,0.0,NaN,0.0,0.0
Block PF,block,320,40,3,,,,,,,,,20,1,2019-01-22T19:04:14.367,4,0.2001018295953898,0.114453885,0,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-7.12412054107685,-0.2001018295953898,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,NaN,NaN,0.0,NaN,NaN,0.0,NaN,NaN,0.0,NaN,NaN,0.0,NaN,NaN,0.0,NaN,NaN,0.0,0.0,NaN,0.0,0.0,NaN,0.0,0.0,NaN,0.0,0.0,NaN,0.0,0.0,NaN,0.0,0.0,NaN,0.0,0.0
Block PF,block,320,40,3,,,,,,,,,20,1,2019-01-22T19:04:14.367,5,4.726911079560045,0.11777431,0,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-6.863036629895053,-4.726911079560045,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,NaN,NaN,0.0,NaN,NaN,0.0,NaN,NaN,0.0,NaN,NaN,0.0,NaN,NaN,0.0,NaN,NaN,0.0,0.0,NaN,0.0,0.0,NaN,0.0,0.0,NaN,0.0,0.0,NaN,0.0,0.0,NaN,0.0,0.0,NaN,0.0,0.0
Block PF,block,320,40,3,,,,,,,,,20,1,2019-01-22T19:04:14.367,6,8.142074788094593,0.136435884,0,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-5.170513136773256,-8.142074788094593,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,NaN,NaN,0.0,NaN,NaN,0.0,NaN,NaN,0.0,NaN,NaN,0.0,NaN,NaN,0.0,NaN,NaN,0.0,0.0,NaN,0.0,0.0,NaN,0.0,0.0,NaN,0.0,0.0,NaN,0.0,0.0,NaN,0.0,0.0,NaN,0.0,0.0
Block PF,block,320,40,3,,,,,,,,,20,1,2019-01-22T19:04:14.367,7,2.8730597077529865,0.117929552,0,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.9284421029373022,-2.8730597077529865,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,NaN,NaN,0.0,NaN,NaN,0.0,NaN,NaN,0.0,NaN,NaN,0.0,NaN,NaN,0.0,NaN,NaN,0.0,0.0,NaN,0.0,0.0,NaN,0.0,0.0,NaN,0.0,0.0,NaN,0.0,0.0,NaN,0.0,0.0,NaN,0.0,0.0
Block PF,block,320,40,3,,,,,,,,,20,1,2019-01-22T19:04:14.367,8,5.916207788757199,0.105085362,0,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.5351875300228417,-5.916207788757199,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,NaN,NaN,0.0,NaN,NaN,0.0,NaN,NaN,0.0,NaN,NaN,0.0,NaN,NaN,0.0,NaN,NaN,0.0,0.0,NaN,0.0,0.0,NaN,0.0,0.0,NaN,0.0,0.0,NaN,0.0,0.0,NaN,0.0,0.0,NaN,0.0,0.0
Block PF,block,320,40,3,,,,,,,,,20,1,2019-01-22T19:04:14.367,9,-3.4199427776605256,0.100408423,0,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.223115021432375,3.4199427776605256,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,NaN,NaN,0.0,NaN,NaN,0.0,NaN,NaN,0.0,NaN,NaN,0.0,NaN,NaN,0.0,NaN,NaN,0.0,0.0,NaN,0.0,0.0,NaN,0.0,0.0,NaN,0.0,0.0,NaN,0.0,0.0,NaN,0.0,0.0,NaN,0.0,0.0
Block PF,block,320,40,3,,,,,,,,,20,1,2019-01-22T19:04:14.367,10,-2.049133631376759,0.126592681,0,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.5485128382517077,2.049133631376759,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,NaN,NaN,0.0,NaN,NaN,0.0,NaN,NaN,0.0,NaN,NaN,0.0,NaN,NaN,0.0,NaN,NaN,0.0,0.0,NaN,0.0,0.0,NaN,0.0,0.0,NaN,0.0,0.0,NaN,0.0,0.0,NaN,0.0,0.0,NaN,0.0,0.0
Finkelstein PF,finkel,40,40,1,bkf.SampleUniform,bkf.MhSampled,30,160,1.0,2.0,bkf.FuzzFinkelParticles,0.25,20,1,2019-01-22T19:04:14.367,1,13.277411686139242,2.733293285,0,,-2.7438790904441178e62,-2.7438790904441178e62,1.628243704491254,-13.91420814191533,0.23829357963525588,0.21642036365070538,-0.30085486959308305,0.084333218208958,0.6028084089866275,-2.411905615595149,0.08449175162872713,0.04283014200635993,0.27298545335729685,-0.3280575820132394,-0.37814781120335184,-1.1069226084307928,-0.17285651978883187,-0.10112968177021342,-0.16605466093802068,-0.638593052221136,0.18827908825192807,-0.005419646801522404,-0.07844122699697809,0.1749922890894915,2.4085254411097754,1.262177448353619e-29,7.099748146989106e-30,0.03877807636328212,2.7733391199176196e-32,2.5613402077971106,0.037340123886049584,0.00012769283211323975,0.06221291715063942,0.005060535958768948,2.4879646763319045,1.262177448353619e-29,0.03022980346082635,0.08269371001531933,0.030571552277996312,2.0864276086032962,0.004721576564328233,0.024928297199332247,4.437342591868191e-31,1.5461673742331831e-28,1.9721522630525295e-30,-9.466330862652142e-30,2.129924444096732e-30,1.3312027775604575e-31,1.6023737137301803e-32,-0.03601750431909815,-8.725047351689801e-5,0.0007624408457084745,0.004735499226260079,0.007845590632911915,-7.888609052210118e-31,5.7192415628523356e-30,-0.007628742779871066,0.012454635746993282,-0.024399925039509798,-0.010093014224130822,-0.0013801029182356084,-1.035379938102578e-31,8.283039504820624e-30,-1.4199496293978213e-30,-2.8398992587956426e-30,4.437342591868191e-31,0.04934150051751813,-5.102943980648421e-31,0.0015113309203138672,0.0023137310424801937,0.0002637667749674551,-0.061842453111893084,-1.6368863783335996e-30,0.006102771393417647,-2.070759876205156e-30,0.0007238177048732521,0.04628546006956975,5.429357473241861e-5,0.03766098061974085,2.3665827156630358e-31,-1.932709217791479e-30
Finkelstein PF,finkel,40,40,1,bkf.SampleUniform,bkf.MhSampled,30,160,1.0,2.0,bkf.FuzzFinkelParticles,0.25,20,1,2019-01-22T19:04:14.367,2,-5.390729225387302,4.689430462,0,,2.1448487200016837,2.997217956272815,0.40382445332833433,-1.256193689599466,0.7081612193993396,-0.007429207192960696,0.12517474441244758,0.024190380305275205,-0.09801576620574726,1.1482839658732242,-0.03287493904704464,0.0589981712518457,0.01080602692252075,-0.14693551002255406,0.9716242770837128,-0.08668461029981289,-0.0342860372139584,-0.10312608602044726,-0.0050801756059923875,0.04309179909525851,0.10871580108900547,0.15600848717967253,-0.014622104635434008,0.09974368614926554,1.5781150962420893,0.028051371860369774,0.026143557356845218,0.022011177144528007,0.053093211272327114,1.7269021980597707,0.04229264816789623,0.027262992361722804,0.020192196210372687,0.0038670096563723647,1.0086545304065244,0.01871657812531421,0.020538166297621088,0.007560038111353429,0.01160264581607176,1.1120436506551499,0.04624054992153709,0.00905403825314016,0.01989986489403703,0.04048405844410208,0.022303706407566175,0.0026537285909458627,-0.0035010184147428315,-0.013664345765574785,-0.03502267616413232,-0.043150732283793417,0.007665093392254064,-0.004277566606777424,-0.000790035405065336,-0.0018326171287959244,-0.0434049433173401,0.0068941296806278906,-0.0019630232563764777,-0.0005562335252133982,-0.002089822282937881,-0.010406158233062585,0.001577473237436666,0.0007873147423418034,-0.003296073577602888,0.007091991572452515,-0.01036334420674936,0.0023280814648270827,-0.021589726174720214,0.008530573444178128,-0.038615253446896064,-0.006166401542107037,0.00318385770926284,0.016727919916325905,-0.0003983246619486398,-0.008197708014435175,-0.0006519743954825169,-0.0009147344199784413,0.01606702329021513,-0.0010869246113811117,0.002318118639722602,0.009100527731920778,0.0030888288951143256
Finkelstein PF,finkel,40,40,1,bkf.SampleUniform,bkf.MhSampled,30,160,1.0,2.0,bkf.FuzzFinkelParticles,0.25,20,1,2019-01-22T19:04:14.367,3,3.726769447369349,4.269161212,0,,8.234820962212364e28,8.234820962212364e28,0.0912462214487903,-20.230598777690613,0.35683214663392504,-0.031698832867021576,0.14470065783711838,0.05003444189231265,0.0648800228341524,-0.47471728216555525,-0.16370962621555663,0.1590892294050974,0.03999966190481796,-0.06839695207389207,-0.31561926361839987,0.08771873535901764,-0.07029381630520004,-0.062489880663778585,-0.015947272069550156,-0.08866363128427451,0.18636119622072833,-0.9763609638256803,-0.3252366872236432,0.22048997991318586,2.081314280171254,0.044554514317708314,0.031703587933520946,0.04428243494053892,0.02433843703376295,1.908976018648623,0.03231847390181682,3.1554436208840472e-30,0.050925154894664426,0.021984199076745793,1.8885857494696887,0.017674587060152288,0.04234717730966954,0.030498560734869486,4.930380657631324e-32,1.8226590883916072,0.012872656571329766,1.262177448353619e-29,0.0009447976090711524,0.1841609604429121,0.07558722858611734,0.0043784655719443415,0.004748504266106919,-0.0016384873241046514,-0.0030111212298737744,0.04637057997502404,-5.916456789157589e-32,8.67746995743113e-31,-0.001100328324362631,-0.051400021576501115,0.04373227055707838,0.002287217127729121,-0.0019527946018336444,-5.423418723394457e-32,-2.9582283945787947e-32,-0.0038485830001206596,-1.0018533496306851e-29,-7.218077282772258e-30,-5.813958325269998e-5,0.03572218022252224,-0.005289857080426973,0.0032238621731545698,-0.015579348322848165,-0.008834357203429217,3.944304526105059e-32,0.0014619722819641209,1.3805065841367708e-31,-0.0038182672930833234,2.8263615148450255e-5,-0.00999652922381399,0.002959036661249282,1.7256332301709633e-31,-0.048417527659959304,6.261583435191782e-31,4.7331654313260715e-31,-0.00024053854235932368,-3.628760164016655e-30
